age,sex,i,prev,f
35,female,0.24196018593042665,0.2909710758093252,0.33054022605947814
35,male,0.2425063041744128,0.29394080445813536,0.3155166341539994
36,female,0.24196018593042665,0.27805219360482153,0.33054022605947814
36,male,0.2425063041744128,0.26863506901897627,0.3155166341539994
37,female,0.24196018593042665,0.2662317189851204,0.33054022605947814
37,male,0.2425063041744128,0.24734115620644764,0.3155166341539994
38,female,0.24196018593042665,0.214455611916946,0.33054022605947814
38,male,0.2425063041744128,0.21891177149073657,0.3155166341539994
39,female,0.24196018593042665,0.17953924881422853,0.33054022605947814
39,male,0.2425063041744128,0.19634399848025866,0.3155166341539994
40,female,0.2335992583322481,0.3035639649640793,0.31079506782553434
40,male,0.22268441521616983,0.2659614251784335,0.29471387630025236
41,female,0.2335992583322481,0.26628016466614524,0.31079506782553434
41,male,0.22268441521616983,0.24323005593169122,0.29471387630025236
42,female,0.2335992583322481,0.23715297800238103,0.31079506782553434
42,male,0.22268441521616983,0.22407837525224128,0.29471387630025236
43,female,0.2335992583322481,0.2209113046013126,0.31079506782553434
43,male,0.22268441521616983,0.1959260405575198,0.29471387630025236
44,female,0.2335992583322481,0.2067516953117472,0.31079506782553434
44,male,0.22268441521616983,0.17405806313975544,0.29471387630025236
45,female,0.23115819810534688,0.29642699863793215,0.3240643560741099
45,male,0.2503732009950282,0.32306633123373907,0.3398182089754297
46,female,0.23115819810534688,0.27958600167644526,0.3240643560741099
46,male,0.2503732009950282,0.29358811870249046,0.3398182089754297
47,female,0.23115819810534688,0.2645557174761781,0.3240643560741099
47,male,0.2503732009950282,0.26903958118341137,0.3398182089754297
48,female,0.23115819810534688,0.2609841978918652,0.3240643560741099
48,male,0.2503732009950282,0.24566329627396988,0.3398182089754297
49,female,0.23115819810534688,0.2575078253152265,0.3240643560741099
49,male,0.2503732009950282,0.22602450142256697,0.3398182089754297
50,female,0.22123440262828023,0.2797296649057125,0.3201372895415261
50,male,0.2052900840392859,0.25784920143231227,0.277082267619765
51,female,0.22123440262828023,0.276100286571771,0.3201372895415261
51,male,0.2052900840392859,0.2400776290861099,0.277082267619765
52,female,0.22123440262828023,0.2725638813573057,0.3201372895415261
52,male,0.2052900840392859,0.22459782001541528,0.277082267619765
53,female,0.22123440262828023,0.24991059332090562,0.3201372895415261
53,male,0.2052900840392859,0.2069495609259112,0.277082267619765
54,female,0.22123440262828023,0.23073387448211713,0.3201372895415261
54,male,0.2052900840392859,0.19187274530447962,0.277082267619765
55,female,0.21171367199755964,0.26689385104502816,0.28759903239517126
55,male,0.2117313705261565,0.25317243275889306,0.27158688274394416
56,female,0.21171367199755964,0.24944445107554644,0.28759903239517126
56,male,0.2117313705261565,0.23707381319067541,0.27158688274394416
57,female,0.21171367199755964,0.234172227471412,0.28759903239517126
57,male,0.2117313705261565,0.22290013542190049,0.27158688274394416
58,female,0.21171367199755964,0.21884553379704028,0.28759903239517126
58,male,0.2117313705261565,0.21793847558681753,0.27158688274394416
59,female,0.21171367199755964,0.20543307426496105,0.28759903239517126
59,male,0.2117313705261565,0.21319289469810912,0.27158688274394416
60,female,0.20670814305294083,0.27690299623955333,0.29363588713258143
60,male,0.1946510545852539,0.2241703760472504,0.2552088030060864
61,female,0.20670814305294083,0.2613656393101536,0.29363588713258143
61,male,0.1946510545852539,0.2194928033935128,0.2552088030060864
62,female,0.20670814305294083,0.24746253123355824,0.29363588713258143
62,male,0.1946510545852539,0.2150064466633191,0.2552088030060864
63,female,0.20670814305294083,0.23815444814199402,0.29363588713258143
63,male,0.1946510545852539,0.21415948273225782,0.2552088030060864
64,female,0.20670814305294083,0.22951064766777074,0.29363588713258143
64,male,0.1946510545852539,0.2133191654221468,0.2552088030060864
65,female,0.19229915994833427,0.24263777435547437,0.27275827367855665
65,male,0.17017635561597602,0.185614119579755,0.22639338965868736
66,female,0.19229915994833427,0.23440746518737007,0.27275827367855665
66,male,0.17017635561597602,0.1848914793236382,0.22639338965868736
67,female,0.19229915994833427,0.22670775541789948,0.27275827367855665
67,male,0.17017635561597602,0.18417444406934938,0.22639338965868736
68,female,0.19229915994833427,0.20596678751176647,0.27275827367855665
68,male,0.17017635561597602,0.17592685504759442,0.22639338965868736
69,female,0.19229915994833427,0.18868262218284734,0.27275827367855665
69,male,0.17017635561597602,0.16838628199047767,0.22639338965868736
70,female,0.1853434693905221,0.2559772118249389,0.2749848478224942
70,male,0.17165495884289125,0.20627801989339753,0.2258257641892525
71,female,0.1853434693905221,0.23769311447127572,0.2749848478224942
71,male,0.17165495884289125,0.1981346202995464,0.2258257641892525
72,female,0.1853434693905221,0.2218473304979985,0.2749848478224942
72,male,0.17165495884289125,0.19060976858308284,0.2258257641892525
73,female,0.1853434693905221,0.19972668294837265,0.2749848478224942
73,male,0.17165495884289125,0.18634256457420184,0.2258257641892525
74,female,0.1853434693905221,0.18161740649695904,0.2749848478224942
74,male,0.17165495884289125,0.18226223775056463,0.2258257641892525
75,female,0.19315478170054684,0.3025797513399626,0.3077816223239227
75,male,0.16492827742487018,0.19831845125296182,0.22630436144719068
76,female,0.19315478170054684,0.2793561403785147,0.3077816223239227
76,male,0.16492827742487018,0.1941580877192941,0.22630436144719068
77,female,0.19315478170054684,0.2594433369070749,0.3077816223239227
77,male,0.16492827742487018,0.1901686914520094,0.22630436144719068
78,female,0.19315478170054684,0.2546751337863285,0.3077816223239227
78,male,0.16492827742487018,0.188787291985502,0.22630436144719068
79,female,0.19315478170054684,0.2500790333753904,0.3077816223239227
79,male,0.16492827742487018,0.1874258169625375,0.22630436144719068
80,female,0.21308373976439132,0.2806813209734282,0.32722098020516893
80,male,0.15471789287701576,0.20187098835150097,0.23291186964915775
81,female,0.21308373976439132,0.2757923507771585,0.32722098020516893
81,male,0.15471789287701576,0.2004358572296019,0.23291186964915775
82,female,0.21308373976439132,0.2710707791536333,0.32722098020516893
82,male,0.15471789287701576,0.1990209871932262,0.23291186964915775
83,female,0.21308373976439132,0.25859750833105194,0.32722098020516893
83,male,0.15471789287701576,0.20057443906112446,0.23291186964915775
84,female,0.21308373976439132,0.24722165066192245,0.32722098020516893
84,male,0.15471789287701576,0.2021523325437105,0.23291186964915775
85,female,0.2125965283722691,0.3235239599348425,0.3474642884380102
85,male,0.16900521537807464,0.21940368781877806,0.2717073847176719
86,female,0.2125965283722691,0.3104428414843516,0.3474642884380102
86,male,0.16900521537807464,0.22115729947294094,0.2717073847176719
87,female,0.2125965283722691,0.29837843769982236,0.3474642884380102
87,male,0.16900521537807464,0.2229391689057162,0.2717073847176719
88,female,0.2125965283722691,0.34629305546480055,0.3474642884380102
88,male,0.16900521537807464,0.25288221746111855,0.2717073847176719
89,female,0.2125965283722691,0.41254014612874834,0.3474642884380102
89,male,0.16900521537807464,0.29211650104408293,0.2717073847176719
90,female,0.19589579486352365,0.11377837945065923,0.28950400057893894
90,male,0.18494513575110408,0.12074503472468559,0.2643034829297129
91,female,0.19589579486352365,0.14903341364807174,0.28950400057893894
91,male,0.18494513575110408,0.14790658386722902,0.2643034829297129
92,female,0.19589579486352365,0.21594571950787142,0.28950400057893894
92,male,0.18494513575110408,0.1908347984044962,0.2643034829297129
93,female,0.19589579486352365,0.23515195745017567,0.28950400057893894
93,male,0.18494513575110408,0.2177702352342434,0.2643034829297129
94,female,0.19589579486352365,0.258108124719944,0.28950400057893894
94,male,0.18494513575110408,0.2535588823539942,0.2643034829297129
95,female,0.23699952664732335,0.17315134849325245,0.318927175870206
95,male,0.2485210981232528,0.14354465437183195,0.33909678120776576
96,female,0.23699952664732335,0.194155888968764,0.318927175870206
96,male,0.2485210981232528,0.17868498978258807,0.33909678120776576
97,female,0.23699952664732335,0.22095996906440302,0.318927175870206
97,male,0.2485210981232528,0.2366075018559516,0.33909678120776576
98,female,0.23699952664732335,0.22095996906440302,0.318927175870206
98,male,0.2485210981232528,0.2366075018559516,0.33909678120776576
99,female,0.23699952664732335,0.22095996906440302,0.318927175870206
99,male,0.2485210981232528,0.2366075018559516,0.33909678120776576
100,female,0.23699952664732335,0.22095996906440302,0.318927175870206
100,male,0.2485210981232528,0.2366075018559516,0.33909678120776576
101,female,0.23699952664732335,0.22095996906440302,0.318927175870206
101,male,0.2485210981232528,0.2366075018559516,0.33909678120776576
102,female,0.23699952664732335,0.22095996906440302,0.318927175870206
102,male,0.2485210981232528,0.2366075018559516,0.33909678120776576
103,female,0.23699952664732335,0.22095996906440302,0.318927175870206
103,male,0.2485210981232528,0.2366075018559516,0.33909678120776576
104,female,0.23699952664732335,0.22095996906440302,0.318927175870206
104,male,0.2485210981232528,0.2366075018559516,0.33909678120776576
105,female,0.23699952664732335,0.22095996906440302,0.318927175870206
105,male,0.2485210981232528,0.2366075018559516,0.33909678120776576
106,female,0.23699952664732335,0.22095996906440302,0.318927175870206
106,male,0.2485210981232528,0.2366075018559516,0.33909678120776576
107,female,0.23699952664732335,0.22095996906440302,0.318927175870206
107,male,0.2485210981232528,0.2366075018559516,0.33909678120776576
108,female,0.23699952664732335,0.22095996906440302,0.318927175870206
108,male,0.2485210981232528,0.2366075018559516,0.33909678120776576
109,female,0.23699952664732335,0.22095996906440302,0.318927175870206
109,male,0.2485210981232528,0.2366075018559516,0.33909678120776576
