age,sex,i,prev,f
26,male,0.25015295205745225,0.2791556907143647,0.31952692349559536
27,female,0.1912215622525612,0.18969626660099403,0.2069868082455614
27,male,0.25015295205745225,0.2545360527172698,0.31952692349559536
28,female,0.1912215622525612,0.12511791162896968,0.2069868082455614
28,male,0.25015295205745225,0.21694596390948281,0.31952692349559536
29,female,0.1912215622525612,0.09334230701224067,0.2069868082455614
29,male,0.25015295205745225,0.18917510598588366,0.31952692349559536
30,female,0.2516053551534453,0.34970756757435856,0.29446788824204884
30,male,0.24264172849516932,0.3072561963530112,0.3148164295733865
31,female,0.2516053551534453,0.291056307540972,0.29446788824204884
31,male,0.24264172849516932,0.2749095991860043,0.3148164295733865
32,female,0.2516053551534453,0.24931400124881614,0.29446788824204884
32,male,0.24264172849516932,0.24863401267955804,0.3148164295733865
33,female,0.2516053551534453,0.19911822129381157,0.29446788824204884
33,male,0.24264172849516932,0.17499046337251734,0.3148164295733865
34,female,0.2516053551534453,0.16579481922410344,0.29446788824204884
34,male,0.24264172849516932,0.13488442171643364,0.3148164295733865
35,female,0.2705893350167232,0.35422567592121057,0.31686917219017774
35,male,0.22304353746999286,0.3081338315700684,0.27449668555543144
36,female,0.2705893350167232,0.30993365360552266,0.31686917219017774
36,male,0.22304353746999286,0.2594239507757426,0.27449668555543144
37,female,0.2705893350167232,0.27553936422085407,0.31686917219017774
37,male,0.22304353746999286,0.2238943881808532,0.27449668555543144
38,female,0.2705893350167232,0.2530300229581632,0.31686917219017774
38,male,0.22304353746999286,0.19212955972708234,0.27449668555543144
39,female,0.2705893350167232,0.233950821447662,0.31686917219017774
39,male,0.22304353746999286,0.16817769759639856,0.27449668555543144
40,female,0.22719416676405468,0.26200348508235405,0.26508959763740075
40,male,0.2274279675428318,0.2713211317506059,0.2762278441770144
41,female,0.22719416676405468,0.2446934579574507,0.26508959763740075
41,male,0.2274279675428318,0.24476423831580985,0.2762278441770144
42,female,0.22719416676405468,0.22953041206737174,0.26508959763740075
42,male,0.2274279675428318,0.22297879711932136,0.2762278441770144
43,female,0.22719416676405468,0.20777432223294748,0.26508959763740075
43,male,0.2274279675428318,0.19478807606092832,0.2762278441770144
44,female,0.22719416676405468,0.18978714771694677,0.26508959763740075
44,male,0.2274279675428318,0.17296076317983183,0.2762278441770144
45,female,0.2170975078241375,0.251387112756079,0.254282864525032
45,male,0.2147672717475651,0.2625986236869518,0.25828393214732054
46,female,0.2170975078241375,0.23283964271593524,0.254282864525032
46,male,0.2147672717475651,0.23863542095361182,0.25828393214732054
47,female,0.2170975078241375,0.21684252551448718,0.254282864525032
47,male,0.2147672717475651,0.21871323914321728,0.25828393214732054
48,female,0.2170975078241375,0.18945053925364483,0.254282864525032
48,male,0.2147672717475651,0.18092804108808078,0.25828393214732054
49,female,0.2170975078241375,0.16820474737414717,0.254282864525032
49,male,0.2147672717475651,0.15431648594902433,0.25828393214732054
50,female,0.19577243613883136,0.23358263997405568,0.23062736604701353
50,male,0.20567207540122953,0.26389845204799567,0.24057552496890616
51,female,0.19577243613883136,0.2122711220654999,0.23062736604701353
51,male,0.20567207540122953,0.2344573371232173,0.24057552496890616
52,female,0.19577243613883136,0.19453734083640487,0.23062736604701353
52,male,0.20567207540122953,0.2110488069001537,0.24057552496890616
53,female,0.19577243613883136,0.18056262078539972,0.23062736604701353
53,male,0.20567207540122953,0.18480218469257048,0.24057552496890616
54,female,0.19577243613883136,0.16847085774501336,0.23062736604701353
54,male,0.20567207540122953,0.16446700928007912,0.24057552496890616
55,female,0.21389057686387689,0.24383221580650868,0.24730660426632928
55,male,0.2072673529361908,0.25610772534074294,0.2510561153780521
56,female,0.21389057686387689,0.22945478696745292,0.24730660426632928
56,male,0.2072673529361908,0.23324081025399088,0.2510561153780521
57,female,0.21389057686387689,0.21668887186542438,0.24730660426632928
57,male,0.2072673529361908,0.21422449648729308,0.2510561153780521
58,female,0.21389057686387689,0.1936133115528707,0.24730660426632928
58,male,0.2072673529361908,0.1947060714150043,0.2510561153780521
59,female,0.21389057686387689,0.17499396311809187,0.24730660426632928
59,male,0.2072673529361908,0.17853373433396652,0.2510561153780521
60,female,0.19647148395715994,0.23796361203655764,0.2334690499784689
60,male,0.20372568278848535,0.24369698548444013,0.2441327775632325
61,female,0.19647148395715994,0.21882467400247116,0.2334690499784689
61,male,0.20372568278848535,0.2259526954372393,0.2441327775632325
62,female,0.19647148395715994,0.20255160844490064,0.2334690499784689
62,male,0.20372568278848535,0.21062732765620093,0.2441327775632325
63,female,0.19647148395715994,0.18537323213347215,0.2334690499784689
63,male,0.20372568278848535,0.18655842744250198,0.2441327775632325
64,female,0.19647148395715994,0.17089539650729563,0.2334690499784689
64,male,0.20372568278848535,0.1674385437814078,0.2441327775632325
65,female,0.19182246416387286,0.2243416239520043,0.23005139617640696
65,male,0.1870545174566434,0.22844835691384802,0.22133030661260608
66,female,0.19182246416387286,0.20921706024855474,0.23005139617640696
66,male,0.1870545174566434,0.2090421908536517,0.22133030661260608
67,female,0.19182246416387286,0.1960164765679052,0.23005139617640696
67,male,0.1870545174566434,0.19268558671903516,0.22133030661260608
68,female,0.19182246416387286,0.18447629985425276,0.23005139617640696
68,male,0.1870545174566434,0.17852563871705504,0.22133030661260608
69,female,0.19182246416387286,0.17422991112777522,0.23005139617640696
69,male,0.1870545174566434,0.16631235242020814,0.22133030661260608
70,female,0.19447865985113652,0.2166810529077136,0.23860066604344646
70,male,0.193643683195548,0.22737410491905335,0.23161738981305582
71,female,0.19447865985113652,0.20534472618400143,0.23860066604344646
71,male,0.193643683195548,0.21305301555384978,0.23161738981305582
72,female,0.19447865985113652,0.19509720447339807,0.23860066604344646
72,male,0.193643683195548,0.2003658834180204,0.23161738981305582
73,female,0.19447865985113652,0.18489968240534946,0.23860066604344646
73,male,0.193643683195548,0.18779242514696784,0.23161738981305582
74,female,0.19447865985113652,0.17568069309788645,0.23860066604344646
74,male,0.193643683195548,0.17664838476169875,0.23161738981305582
75,female,0.18237678105022334,0.2077324783012643,0.2321562570923092
75,male,0.16904976170486927,0.19027160974402846,0.20578072783603737
76,female,0.18237678105022334,0.198244773561783,0.2321562570923092
76,male,0.16904976170486927,0.18007973738875044,0.20578072783603737
77,female,0.18237678105022334,0.18955322554102208,0.2321562570923092
77,male,0.16904976170486927,0.17087832723964133,0.20578072783603737
78,female,0.18237678105022334,0.18918241982355252,0.2321562570923092
78,male,0.16904976170486927,0.17107777774205424,0.20578072783603737
79,female,0.18237678105022334,0.18881240830388943,0.2321562570923092
79,male,0.16904976170486927,0.17128028439629878,0.20578072783603737
80,female,0.18696658507528638,0.18770982863029942,0.24362661748870781
80,male,0.16850853565737026,0.16826145295255318,0.21612564639702211
81,female,0.18696658507528638,0.18730471241549765,0.24362661748870781
81,male,0.16850853565737026,0.16851628207946504,0.21612564639702211
82,female,0.18696658507528638,0.18690043581831517,0.24362661748870781
82,male,0.16850853565737026,0.16877398546679376,0.21612564639702211
83,female,0.18696658507528638,0.1811986914173897,0.24362661748870781
83,male,0.16850853565737026,0.16547486826727392,0.21612564639702211
84,female,0.18696658507528638,0.17581220455636926,0.24362661748870781
84,male,0.16850853565737026,0.1622880369180593,0.21612564639702211
85,female,0.20304380948438794,0.1979638694462254,0.26082117349833245
85,male,0.16808922629059403,0.1701553463806133,0.2154080380477325
86,female,0.20304380948438794,0.1923635757401082,0.26082117349833245
86,male,0.16808922629059403,0.1669718523504398,0.2154080380477325
87,female,0.20304380948438794,0.18704940762674466,0.26082117349833245
87,male,0.16808922629059403,0.16389157133598808,0.2154080380477325
88,female,0.20304380948438794,0.20767060683973726,0.26082117349833245
88,male,0.16808922629059403,0.18132191522268265,0.2154080380477325
89,female,0.20304380948438794,0.23353186697121545,0.26082117349833245
89,male,0.16808922629059403,0.2030191815119422,0.2154080380477325
90,female,0.20122255661976252,0.11082301034603176,0.2373800363585599
90,male,0.16961680639475424,0.0977176931532598,0.20620622733018618
91,female,0.20122255661976252,0.12974756139971802,0.2373800363585599
91,male,0.16961680639475424,0.11351840172061775,0.20620622733018618
92,female,0.20122255661976252,0.15644047411668172,0.2373800363585599
92,male,0.16961680639475424,0.135429189212851,0.20620622733018618
93,female,0.20122255661976252,0.163640911559385,0.2373800363585599
93,male,0.16961680639475424,0.1434445092431777,0.20620622733018618
94,female,0.20122255661976252,0.17152955793583183,0.2373800363585599
94,male,0.16961680639475424,0.15247365003923566,0.20620622733018618
95,female,0.19354287544897686,0.13829610400972042,0.23750853423600074
95,male,0.20407618905181862,0.13129446738515543,0.24167930055582354
96,female,0.19354287544897686,0.1456615760681767,0.23750853423600074
96,male,0.20407618905181862,0.14076078472975412,0.24167930055582354
97,female,0.19354287544897686,0.1538487913394911,0.23750853423600074
97,male,0.20407618905181862,0.15170479392806147,0.24167930055582354
98,female,0.19354287544897686,0.1538487913394911,0.23750853423600074
98,male,0.20407618905181862,0.15170479392806147,0.24167930055582354
99,female,0.19354287544897686,0.1538487913394911,0.23750853423600074
99,male,0.20407618905181862,0.15170479392806147,0.24167930055582354
100,female,0.19354287544897686,0.1538487913394911,0.23750853423600074
100,male,0.20407618905181862,0.15170479392806147,0.24167930055582354
101,female,0.19354287544897686,0.1538487913394911,0.23750853423600074
101,male,0.20407618905181862,0.15170479392806147,0.24167930055582354
102,female,0.19354287544897686,0.1538487913394911,0.23750853423600074
102,male,0.20407618905181862,0.15170479392806147,0.24167930055582354
103,female,0.19354287544897686,0.1538487913394911,0.23750853423600074
103,male,0.20407618905181862,0.15170479392806147,0.24167930055582354
104,female,0.19354287544897686,0.1538487913394911,0.23750853423600074
104,male,0.20407618905181862,0.15170479392806147,0.24167930055582354
105,female,0.19354287544897686,0.1538487913394911,0.23750853423600074
105,male,0.20407618905181862,0.15170479392806147,0.24167930055582354
106,female,0.19354287544897686,0.1538487913394911,0.23750853423600074
106,male,0.20407618905181862,0.15170479392806147,0.24167930055582354
107,female,0.19354287544897686,0.1538487913394911,0.23750853423600074
107,male,0.20407618905181862,0.15170479392806147,0.24167930055582354
108,female,0.19354287544897686,0.1538487913394911,0.23750853423600074
108,male,0.20407618905181862,0.15170479392806147,0.24167930055582354
109,female,0.19354287544897686,0.1538487913394911,0.23750853423600074
109,male,0.20407618905181862,0.15170479392806147,0.24167930055582354
