age,sex,i,prev,f
21,male,0.27828680613409296,0.3590924370467198,0.34959703841564277
22,female,0.2470730761179196,0.2579792448042466,0.2985287062565534
22,male,0.27828680613409296,0.3038171892407542,0.34959703841564277
23,female,0.2470730761179196,0.2400791953481744,0.2985287062565534
23,male,0.27828680613409296,0.2655090206992764,0.34959703841564277
24,female,0.2470730761179196,0.2244545986214075,0.2985287062565534
24,male,0.27828680613409296,0.23566724428528665,0.34959703841564277
25,female,0.26603538117324177,0.3074510010512924,0.31985295386471874
25,male,0.2490916026444044,0.3139394846434968,0.32924912260497985
26,female,0.26603538117324177,0.2896410105847788,0.31985295386471874
26,male,0.2490916026444044,0.28491878646827246,0.32924912260497985
27,female,0.26603538117324177,0.27373277673840235,0.31985295386471874
27,male,0.2490916026444044,0.260715756166776,0.32924912260497985
28,female,0.26603538117324177,0.23756503060693793,0.31985295386471874
28,male,0.2490916026444044,0.2342991443601556,0.32924912260497985
29,female,0.26603538117324177,0.20975928423358703,0.31985295386471874
29,male,0.2490916026444044,0.2126600958091101,0.32924912260497985
30,female,0.24872537646759132,0.3198341287985112,0.30321413390158664
30,male,0.23204164748112638,0.28491935574670335,0.2996972241278903
31,female,0.24872537646759132,0.2895448105738615,0.30321413390158664
31,male,0.23204164748112638,0.26277445307260044,0.2996972241278903
32,female,0.24872537646759132,0.26445510273260303,0.30321413390158664
32,male,0.23204164748112638,0.24377979713411713,0.2996972241278903
33,female,0.24872537646759132,0.24268959182804595,0.30321413390158664
33,male,0.23204164748112638,0.2044393372995825,0.2996972241278903
34,female,0.24872537646759132,0.224203791882285,0.30321413390158664
34,male,0.23204164748112638,0.17597059483819152,0.2996972241278903
35,female,0.25223275398748635,0.298010192647431,0.2993517705644435
35,male,0.2516885173271963,0.3201882153871393,0.31754029037456577
36,female,0.25223275398748635,0.27824785134323526,0.2993517705644435
36,male,0.2516885173271963,0.2851677438892973,0.31754029037456577
37,female,0.25223275398748635,0.2609144899908968,0.2993517705644435
37,male,0.2516885173271963,0.25698936334153066,0.31754029037456577
38,female,0.25223275398748635,0.263178023934266,0.2993517705644435
38,male,0.2516885173271963,0.23814419843934762,0.31754029037456577
39,female,0.25223275398748635,0.2654855863216593,0.2993517705644435
39,male,0.2516885173271963,0.22183628971481364,0.31754029037456577
40,female,0.26620704157563424,0.2636694712704677,0.3183140666154013
40,male,0.24898479710518293,0.29366561425452015,0.31547946926515696
41,female,0.26620704157563424,0.2665613849070718,0.3183140666154013
41,male,0.24898479710518293,0.27642261367054693,0.31547946926515696
42,female,0.26620704157563424,0.2695112591412507,0.3183140666154013
42,male,0.24898479710518293,0.2611109603006272,0.31547946926515696
43,female,0.26620704157563424,0.23098883576836174,0.3183140666154013
43,male,0.24898479710518293,0.23498245237624088,0.31547946926515696
44,female,0.26620704157563424,0.2021567377589092,0.3183140666154013
44,male,0.24898479710518293,0.21363256929761643,0.31547946926515696
45,female,0.23745465759828036,0.30797722218590856,0.29358603796270377
45,male,0.24649880165642446,0.304998492328513,0.30285038261759095
46,female,0.23745465759828036,0.2773290913879349,0.29358603796270377
46,male,0.24649880165642446,0.28160197366156464,0.30285038261759095
47,female,0.23745465759828036,0.252278628033973,0.29358603796270377
47,male,0.24649880165642446,0.26156331834749474,0.30285038261759095
48,female,0.23745465759828036,0.23058842892654652,0.29358603796270377
48,male,0.24649880165642446,0.23218028292606746,0.30285038261759095
49,female,0.23745465759828036,0.21236943807781639,0.29358603796270377
49,male,0.24649880165642446,0.20875932237881528,0.30285038261759095
50,female,0.24034961276035677,0.292492501999516,0.28622331186154043
50,male,0.2243690739810714,0.28341494729991673,0.2748244933365858
51,female,0.24034961276035677,0.2723368563939157,0.28622331186154043
51,male,0.2243690739810714,0.25995568442139017,0.2748244933365858
52,female,0.24034961276035677,0.2547822615481945,0.28622331186154043
52,male,0.2243690739810714,0.24014640981100097,0.2748244933365858
53,female,0.24034961276035677,0.23643633664287095,0.28622331186154043
53,male,0.2243690739810714,0.21694575978603153,0.2748244933365858
54,female,0.24034961276035677,0.22055704849868557,0.28622331186154043
54,male,0.2243690739810714,0.19789300138195592,0.2748244933365858
55,female,0.2216587479452165,0.261130186078417,0.2676491678965549
55,male,0.22896517904226268,0.27675071429555426,0.27229468753930747
56,female,0.2216587479452165,0.24567309903206858,0.2676491678965549
56,male,0.22896517904226268,0.2562032715464927,0.27229468753930747
57,female,0.2216587479452165,0.23194545084797244,0.2676491678965549
57,male,0.22896517904226268,0.23855288544252196,0.27229468753930747
58,female,0.2216587479452165,0.21738044309326812,0.2676491678965549
58,male,0.22896517904226268,0.23449176254889434,0.27229468753930747
59,female,0.2216587479452165,0.20453825172941553,0.2676491678965549
59,male,0.22896517904226268,0.23058035621026446,0.27229468753930747
60,female,0.232360111513548,0.27428598230009593,0.2885122283758855
60,male,0.2094454144794065,0.24652098929440036,0.26650820879055487
61,female,0.232360111513548,0.2602443765541435,0.2885122283758855
61,male,0.2094454144794065,0.24245063666422156,0.26650820879055487
62,female,0.232360111513548,0.24761416500472913,0.2885122283758855
62,male,0.2094454144794065,0.23852227466416936,0.26650820879055487
63,female,0.232360111513548,0.23519596713426638,0.2885122283758855
63,male,0.2094454144794065,0.2312659345201278,0.26650820879055487
64,female,0.232360111513548,0.22400267260270454,0.2885122283758855
64,male,0.2094454144794065,0.22445449485837596,0.26650820879055487
65,female,0.21224864401000126,0.2600413644137583,0.268396776779417
65,male,0.22467382900232274,0.2599217149776446,0.27800478497052017
66,female,0.21224864401000126,0.2488178562020723,0.268396776779417
66,male,0.22467382900232274,0.2527264911188732,0.27800478497052017
67,female,0.21224864401000126,0.23855898383054042,0.268396776779417
67,male,0.22467382900232274,0.24593535062877106,0.27800478497052017
68,female,0.21224864401000126,0.23047774321072806,0.268396776779417
68,male,0.22467382900232274,0.24456230097674958,0.27800478497052017
69,female,0.21224864401000126,0.22295277658550042,0.268396776779417
69,male,0.22467382900232274,0.24320812874042297,0.27800478497052017
70,female,0.22157592259395875,0.26828678981198406,0.28491410930325045
70,male,0.20215139413130387,0.23219542343654384,0.262733697142604
71,female,0.22157592259395875,0.2590669984811919,0.28491410930325045
71,male,0.20215139413130387,0.23008197635562339,0.262733697142604
72,female,0.22157592259395875,0.25042316668020664,0.28491410930325045
72,male,0.20215139413130387,0.22799790587976007,0.262733697142604
73,female,0.22157592259395875,0.22543163192344878,0.28491410930325045
73,male,0.20215139413130387,0.21738434963317313,0.262733697142604
74,female,0.22157592259395875,0.20489179791263054,0.28491410930325045
74,male,0.20215139413130387,0.20767059386690298,0.262733697142604
75,female,0.21196885207530852,0.27468853949346317,0.2744815631311617
75,male,0.2052472070820889,0.24750196368359467,0.26841175647621035
76,female,0.21196885207530852,0.25334976932039305,0.2744815631311617
76,male,0.2052472070820889,0.23725814341410562,0.26841175647621035
77,female,0.21196885207530852,0.2350112839203934,0.2744815631311617
77,male,0.2052472070820889,0.22778524075155215,0.26841175647621035
78,female,0.21196885207530852,0.2290494694067773,0.2744815631311617
78,male,0.2052472070820889,0.23810028779410597,0.26841175647621035
79,female,0.21196885207530852,0.22335867612569382,0.2744815631311617
79,male,0.2052472070820889,0.24945393505138552,0.26841175647621035
80,female,0.2328715441817002,0.26720503784768185,0.3064464149043596
80,male,0.22066229859269484,0.22499352380222723,0.2899774846924953
81,female,0.2328715441817002,0.261104638951268,0.3064464149043596
81,male,0.22066229859269484,0.23655838667697776,0.2899774846924953
82,female,0.2328715441817002,0.25526308059889774,0.3064464149043596
82,male,0.22066229859269484,0.249496657861614,0.2899774846924953
83,female,0.2328715441817002,0.2661995410087457,0.3064464149043596
83,male,0.22066229859269484,0.26924718538923265,0.2899774846924953
84,female,0.2328715441817002,0.2781457002569998,0.3064464149043596
84,male,0.22066229859269484,0.2926142235701768,0.2899774846924953
85,female,0.23555288479783715,0.2370599318393659,0.3225933800878333
85,male,0.20177602152554575,0.18590369775448048,0.29608360819595925
86,female,0.23555288479783715,0.2488092048355251,0.3225933800878333
86,male,0.20177602152554575,0.2058244778778347,0.29608360819595925
87,female,0.23555288479783715,0.26181739763722073,0.3225933800878333
87,male,0.20177602152554575,0.23076857904959477,0.29608360819595925
88,female,0.23555288479783715,0.28179977120701727,0.3225933800878333
88,male,0.20177602152554575,0.25384614383418397,0.29608360819595925
89,female,0.23555288479783715,0.3051460619559113,0.3225933800878333
89,male,0.20177602152554575,0.28232643216134157,0.29608360819595925
90,female,0.210810667428017,0.2136233409945584,0.3162611277080364
90,male,0.20297597068607032,0.17495730202672594,0.3019807702285207
91,female,0.210810667428017,0.2348604371957557,0.3162611277080364
91,male,0.20297597068607032,0.20219074978539398,0.3019807702285207
92,female,0.210810667428017,0.2608803739477481,0.3162611277080364
92,male,0.20297597068607032,0.23923861024401144,0.3019807702285207
93,female,0.210810667428017,0.3159633061653106,0.3162611277080364
93,male,0.20297597068607032,0.28498268467991283,0.3019807702285207
94,female,0.210810667428017,0.40088207257603625,0.3162611277080364
94,male,0.20297597068607032,0.3519259160226419,0.3019807702285207
95,female,0.20824163200130158,0.051516918563862577,0.28444791255353596
95,male,0.185554817609612,0.06939286116437929,0.24473464313303037
96,female,0.20824163200130158,0.08182202309493335,0.28444791255353596
96,male,0.185554817609612,0.09961215062836262,0.24473464313303037
97,female,0.20824163200130158,0.1996458471413343,0.28444791255353596
97,male,0.185554817609612,0.17575093347652596,0.24473464313303037
98,female,0.20824163200130158,0.1996458471413343,0.28444791255353596
98,male,0.185554817609612,0.17575093347652596,0.24473464313303037
99,female,0.20824163200130158,0.1996458471413343,0.28444791255353596
99,male,0.185554817609612,0.17575093347652596,0.24473464313303037
100,female,0.20824163200130158,0.1996458471413343,0.28444791255353596
100,male,0.185554817609612,0.17575093347652596,0.24473464313303037
101,female,0.20824163200130158,0.1996458471413343,0.28444791255353596
101,male,0.185554817609612,0.17575093347652596,0.24473464313303037
102,female,0.20824163200130158,0.1996458471413343,0.28444791255353596
102,male,0.185554817609612,0.17575093347652596,0.24473464313303037
103,female,0.20824163200130158,0.1996458471413343,0.28444791255353596
103,male,0.185554817609612,0.17575093347652596,0.24473464313303037
104,female,0.20824163200130158,0.1996458471413343,0.28444791255353596
104,male,0.185554817609612,0.17575093347652596,0.24473464313303037
105,female,0.20824163200130158,0.1996458471413343,0.28444791255353596
105,male,0.185554817609612,0.17575093347652596,0.24473464313303037
106,female,0.20824163200130158,0.1996458471413343,0.28444791255353596
106,male,0.185554817609612,0.17575093347652596,0.24473464313303037
107,female,0.20824163200130158,0.1996458471413343,0.28444791255353596
107,male,0.185554817609612,0.17575093347652596,0.24473464313303037
108,female,0.20824163200130158,0.1996458471413343,0.28444791255353596
108,male,0.185554817609612,0.17575093347652596,0.24473464313303037
109,female,0.20824163200130158,0.1996458471413343,0.28444791255353596
109,male,0.185554817609612,0.17575093347652596,0.24473464313303037
