age,sex,incidence,incidence_apc,disability_rate,excess_mortality,excess_mortality_apc,income,income_death,expenditure_rate,expenditure_rate_death
21,female,0.011381400288432549,-0.00935680787465154,0.0013878834374311717,0.0001295676524158926,-0.04064319212534846,0.0,0.0,0.0,0.0
21,male,0.010012641138867137,-0.011290089510934354,0.0013847592800221911,0.00017038107839426956,-0.03870991048906565,0.0,0.0,0.0,0.0
22,female,0.011623471108213315,-0.008363442167992452,0.0013839603092899958,0.0001376793199418115,-0.04163655783200755,0.0,0.0,0.0,0.0
22,male,0.010138114540636897,-0.010355134823623824,0.0013764151731546685,0.0001719543855380049,-0.03964486517637618,0.0,0.0,0.0,0.0
23,female,0.012049670452786182,-0.007369081586121373,0.0013776143686208486,0.0001353893617037824,-0.04101730708221296,0.0,0.0,0.0,0.0
23,male,0.010525757483753784,-0.009419296879226047,0.001375944568376636,0.00017922182866322422,-0.040580703120773956,0.0,0.0,0.0,0.0
24,female,0.012477533303142042,-0.006373725313578715,0.0013716790479733638,0.0001332475773536497,-0.04038134664253712,0.0,0.0,0.0,0.0
24,male,0.010914831068415082,-0.008482574980261726,0.0013755057968287655,0.0001859976784164879,-0.04151742501973828,0.0,0.0,0.0,0.0
25,female,0.012907064610321286,-0.0053773725557725305,0.0013661157420161876,0.00013124003600217623,-0.03974358618098939,-100.4132222071175,-100.4132222071175,0.0,0.0
25,male,0.011305339314990769,-0.007544968445356903,0.001375095734225392,0.0001923301824345192,-0.04052325506159671,-113.40783783092535,-113.40783783092535,0.0,0.0
26,female,0.013338269337204221,-0.004380022541850659,0.0013608905377822391,0.00012935450001866355,-0.039104021674606915,-100.4132222071175,-100.4132222071175,0.0,0.0
26,male,0.011697286253030683,-0.006606476611390688,0.001374711652174885,0.0001982614746520544,-0.03908436900843615,-113.40783783092535,-113.40783783092535,0.0,0.0
27,female,0.013771152458376588,-0.003381674526868106,0.0013559735227646219,0.00012758017535457596,-0.03846264906600294,-100.4132222071175,-100.4132222071175,0.0,0.0
27,male,0.012090675921171083,-0.005667098835215767,0.0013743511573979658,0.0002038285139395711,-0.03764043157537911,-113.40783783092535,-113.40783783092535,0.0,0.0
28,female,0.014199839472791962,-0.0023823277951972033,0.0013575407667149116,0.00013284482005871548,-0.03781946426047167,-100.4132222071175,-100.4132222071175,0.0,0.0
28,male,0.012492694771796932,-0.0047268344962789755,0.0013732246608275588,0.0002150965924010101,-0.03619142855488222,-113.40783783092535,-113.40783783092535,0.0,0.0
29,female,0.014630191270963266,-0.00138198166341863,0.001359021912963898,0.00013782024762654417,-0.03717446312273087,-100.4132222071175,-100.4132222071175,0.0,0.0
29,male,0.012896191636737738,-0.003785682998926565,0.0013721645264588905,0.00022570086547173222,-0.034737345677607445,-113.40783783092535,-113.40783783092535,0.0,0.0
30,female,0.015062212790552029,-0.0003806354840328874,0.0013604238666043993,0.00014252965346444956,-0.03652764147355003,-111.5492631496758,-111.5492631496758,0.0,0.0
30,male,0.013301170658151708,-0.002843643775168103,0.0013711650579567693,0.00023569831224387413,-0.033278168609373715,-54.18353657594439,-54.18353657594439,0.0,0.0
31,female,0.015471165232525215,-0.00017750031828289714,0.0013617528135643614,0.00014699381717907343,-0.03688475993794027,-111.5492631496758,-111.5492631496758,0.0,0.0
31,male,0.013681434976309859,-0.002855064591628098,0.001370221192793381,0.0002451395719844473,-0.03276439284627075,-54.18353657594439,-54.18353657594439,0.0,0.0
32,female,0.015880447632250532,2.567598412928085e-05,0.0013630143118571355,0.00015123140910285033,-0.037241894919403884,-111.5492631496758,-111.5492631496758,0.0,0.0
32,male,0.014061681867253815,-0.0028664852446215194,0.0013693284164826194,0.00025406980202903953,-0.03225035542886212,-54.18353657594439,-54.18353657594439,0.0,0.0
33,female,0.01629421726097794,0.00022889342802767665,0.001366115761498199,0.00015161734343399985,-0.03759904642683831,-111.5492631496758,-111.5492631496758,0.0,0.0
33,male,0.014454067378422754,-0.00287790573346991,0.0013722853596243967,0.00026083604279287224,-0.0317360562213036,-54.18353657594439,-54.18353657594439,0.0,0.0
34,female,0.016708320627380303,0.000432152018224663,0.0013690659356458514,0.00015198445353353977,-0.03795621446890873,-111.5492631496758,-111.5492631496758,0.0,0.0
34,male,0.01484643490686906,-0.0028893260572839807,0.0013750858763247433,0.00026724433992580027,-0.031221495087958906,-54.18353657594439,-54.18353657594439,0.0,0.0
35,female,0.01712275793390671,0.0006354517592985776,0.0013718756386652765,0.0001523340838616204,-0.038313399054143105,-125.61842946491329,-125.61842946491329,0.0,0.0
35,male,0.015238784453314759,-0.00290074621530656,0.0013777420594853049,0.0002733223650738913,-0.03070667189301579,-11.491285898903485,-11.491285898903485,0.0,0.0
36,female,0.01753752938310742,0.0008387926559476622,0.0013745546699577558,0.0001526674538239445,-0.03867060019114621,-125.61842946491329,-125.61842946491329,0.0,0.0
36,male,0.015631116018485776,-0.002912166206732847,0.0013802647868294301,0.0002790950092450603,-0.030191586500542655,-11.491285898903485,-11.491285898903485,0.0,0.0
37,female,0.017952635177620545,0.0010421747126054814,0.0013771119381507462,0.00015298567198121027,-0.03902781788833998,-125.61842946491329,-125.61842946491329,0.0,0.0
37,male,0.01602342960311224,-0.002923586030704417,0.0013826638697985282,0.00028458472352193713,-0.029676238774740682,-11.491285898903485,-11.491285898903485,0.0,0.0
38,female,0.018502569133550785,0.0012455979337708811,0.0013753737554638122,0.00016574507479649625,-0.039385052154129574,-125.61842946491329,-125.61842946491329,0.0,0.0
38,male,0.016872112361938665,-0.0029350056863707286,0.0013717707890145844,0.0003046275049119488,-0.029160628579650738,-11.491285898903485,-11.491285898903485,0.0,0.0
39,female,0.019052947173937195,0.0014490623237530809,0.001373734621533157,0.00017777739467095068,-0.039742302996756185,-125.61842946491329,-125.61842946491329,0.0,0.0
39,male,0.01772075623361251,-0.0029464251729403035,0.0013619215187790773,0.0003227497215829577,-0.028644755779154707,-11.491285898903485,-11.491285898903485,0.0,0.0
40,female,0.019603769568225595,0.0016525678869185878,0.0013721863045939309,0.0001891430581664036,-0.04009957042454548,-83.61135164588414,-83.61135164588414,0.0,0.0
40,male,0.018569361219706843,-0.0029578444893109124,0.00135297288671464,0.0003392148043051505,-0.028128620237373947,13.621166079225498,13.621166079225498,0.0,0.0
41,female,0.020133753620110578,0.00132701359327414,0.0013707214604625117,0.00019989597641537692,-0.04019661921142825,-83.61135164588414,-83.61135164588414,0.0,0.0
41,male,0.019415035812793982,-0.003043499948054529,0.001344806759599175,0.0003542401129230354,-0.028357106474945715,13.621166079225498,13.621166079225498,0.0,0.0
42,female,0.020663040509328254,0.0010015656390733874,0.001369333516048437,0.00021008440022003564,-0.04029358860340948,-83.61135164588414,-83.61135164588414,0.0,0.0
42,male,0.020260419284219643,-0.003129147552249134,0.0013373247988516307,0.00036800658602701954,-0.028585498715977042,13.621166079225498,13.621166079225498,0.0,0.0
43,female,0.02128648717047361,0.0006762240166482414,0.001363523946248821,0.0002222341524967837,-0.04039047867450629,-83.61135164588414,-83.61135164588414,0.0,0.0
43,male,0.021531914079692786,-0.0032147872660059917,0.0013395029070639513,0.0003874585241707129,-0.02881379702925546,13.621166079225498,13.621166079225498,0.0,0.0
44,female,0.021909114739955087,0.00035098871958361144,0.0013580519137352189,0.00023367800148797082,-0.04048728949996627,-83.61135164588414,-83.61135164588414,0.0,0.0
44,male,0.02280297139300618,-0.0033004190511364273,0.0013414374892948791,0.00040473561521560907,-0.02904200148594005,13.621166079225498,13.621166079225498,0.0,0.0
45,female,0.022530924022686295,2.5859742897260674e-05,0.00135288883244968,0.00024447573019555085,-0.04058402115627047,-32.59111240235604,-32.59111240235604,0.0,0.0
45,male,0.024073591343369276,-0.00338604286629951,0.0013431672248214552,0.00042018329053200733,-0.02927011216051023,13.228961345353191,13.228961345353191,0.0,0.0
46,female,0.023151915823076522,-0.00029916291737808187,0.001348009255651751,0.0002546805562592842,-0.04068067372096018,-32.59111240235604,-32.59111240235604,0.0,0.0
46,male,0.02534377405052558,-0.0034716586675447303,0.0013447230135385784,0.00043407750649379834,-0.029498129129672424,13.228961345353191,13.228961345353191,0.0,0.0
47,female,0.023772090945064554,-0.0006240792636235115,0.0013433904564846744,0.0002643400091330122,-0.04077724727316878,-32.59111240235604,-32.59111240235604,0.0,0.0
47,male,0.026613519634819543,-0.003557266407680282,0.0013461298381157317,0.00044664137476215106,-0.029726052473886933,13.228961345353191,13.228961345353191,0.0,0.0
48,female,0.024385100412944203,-0.0009488892969641283,0.0013493258616416675,0.00030288747254017827,-0.04087374189334514,-32.59111240235604,-32.59111240235604,0.0,0.0
48,male,0.027870873531725723,-0.0036428660362830545,0.0013399041536422533,0.000504269717643646,-0.029953882276353316,13.228961345353191,13.228961345353191,0.0,0.0
49,female,0.024997303062584877,-0.0012735930167183662,0.0013549630156619603,0.00033949794521562275,-0.04097015766332701,-32.59111240235604,-32.59111240235604,0.0,0.0
49,male,0.029127794656134874,-0.0037284574988999397,0.0013342178168667773,0.0005569055630406878,-0.030181618624537276,13.228961345353191,13.228961345353191,0.0,0.0
50,female,0.025608699688470023,-0.0015981904210369269,0.001360323848028176,0.0003743138480904557,-0.04106649466667012,-22.628759036371864,-22.628759036371864,0.0,0.0
50,male,0.030384283129368316,-0.0038140407379205765,0.0013290036499851944,0.0006051707454753698,-0.03040926160899693,-34.50740985974197,-34.50740985974197,0.0,0.0
51,female,0.026224079804895387,-0.0018315406967189807,0.0013654281897777208,0.0004074639737522946,-0.04087677289252101,-22.628759036371864,-22.628759036371864,0.0,0.0
51,male,0.03164289922905186,-0.003859317130511797,0.0013242051868036521,0.0006495879469426351,-0.02938886391229134,-34.50740985974197,-34.50740985974197,0.0,0.0
52,female,0.026838879110185485,-0.0020648358387947985,0.001370294018640281,0.0004390650784896988,-0.04068710426371669,-22.628759036371864,-22.628759036371864,0.0,0.0
52,male,0.03290128630264824,-0.0039045909376800303,0.0013197746196028923,0.000690599701857715,-0.028367484244751107,-34.50740985974197,-34.50740985974197,0.0,0.0
53,female,0.027460932146880383,-0.0022980758332228346,0.0013697805640135263,0.00048554039558303705,-0.040497488794307146,-22.628759036371864,-22.628759036371864,0.0,0.0
53,male,0.03415037243433513,-0.003949862131015447,0.0013240131771552872,0.0007608757035673598,-0.027345121640648062,-34.50740985974197,-34.50740985974197,0.0,0.0
54,female,0.028082397873638712,-0.0025312606649581237,0.001369290304315922,0.0005299162249494014,-0.040307926499591806,-22.628759036371864,-22.628759036371864,0.0,0.0
54,male,0.03539923126391772,-0.003995130680384262,0.0013279519249888275,0.000826180809387464,-0.026321775134974912,-34.50740985974197,-34.50740985974197,0.0,0.0
55,female,0.028703276707721877,-0.0027643903179049856,0.0013688217025435777,0.0005723316884108466,-0.04011841739564781,-97.92156682463192,-97.92156682463192,0.0,0.0
55,male,0.036647862829156885,-0.004040396554155112,0.0013316215865753417,0.0008870244196817231,-0.025297443763299676,-171.68006831114076,-171.68006831114076,0.0,0.0
56,female,0.02932356906635479,-0.0029974647746282557,0.001368373354556575,0.0006129138816141687,-0.039928961500000915,-97.92156682463192,-97.92156682463192,0.0,0.0
56,male,0.037896267168241335,-0.004085659719200718,0.001335048826131468,0.0009438486316756353,-0.024272126561721286,-171.68006831114076,-171.68006831114076,0.0,0.0
57,female,0.029943275366729524,-0.0032304840164316673,0.0013679439750261346,0.0006517791460226933,-0.03973955883142444,-97.92156682463192,-97.92156682463192,0.0,0.0
57,male,0.03914444431986057,-0.004130920140208105,0.0013382568975806393,0.0009970389993560862,-0.02324582256729768,-171.68006831114076,-171.68006831114076,0.0,0.0
58,female,0.03202018276044586,-0.0034634480236365173,0.0013427551582064269,0.000682896298412406,-0.0395502094097826,-97.92156682463192,-97.92156682463192,0.0,0.0
58,male,0.042580128966924626,-0.004176177780486179,0.0013227515777684844,0.0010503023610169268,-0.022218530817816107,-171.68006831114076,-171.68006831114076,0.0,0.0
59,female,0.034095142244175154,-0.003696356774914533,0.0013206543321049376,0.0007101986833819337,-0.03936091325633151,-97.92156682463192,-97.92156682463192,0.0,0.0
59,male,0.046015188831473604,-0.004221432601018704,0.0013095638278068137,0.0010956044833988574,-0.021190250351978523,-171.68006831114076,-171.68006831114076,0.0,0.0
60,female,0.03616815519779873,-0.003929210247785475,0.001301106441527398,0.0007343472844993479,-0.0391716703938324,-309.65439260668313,-309.65439260668313,0.0,0.0
60,male,0.04944962401857779,-0.004266684560944367,0.0012982101716766767,0.0011346061873274836,-0.020160980209682933,-533.8983127660263,-533.8983127660263,0.0,0.0
61,female,0.03823125979296531,-0.004265704014159488,0.001283693293515236,0.0007558587188853861,-0.04055055741109237,-309.65439260668313,-309.65439260668313,0.0,0.0
61,male,0.052841950727371995,-0.004702539250431403,0.001288332869361102,0.0011685363694740967,-0.02216812003599522,-533.8983127660263,-533.8983127660263,0.0,0.0
62,female,0.04029156073115063,-0.004602081408127567,0.0012680833041779824,0.0007751426106412336,-0.04192648573133839,-309.65439260668313,-309.65439260668313,0.0,0.0
62,male,0.056228301911570376,-0.005138197445268555,0.0012796615374642444,0.0011983238419350942,-0.02416933869447746,-533.8983127660263,-533.8983127660263,0.0,0.0
63,female,0.04376479987462836,-0.00493834225178269,0.0012590868880067918,0.0008361469143894524,-0.043299461044945864,-309.65439260668313,-309.65439260668313,0.0,0.0
63,male,0.061742052849749,-0.005573658684512317,0.0012703537025265845,0.0012573940576993518,-0.026164651965905006,-533.8983127660263,-533.8983127660263,0.0,0.0
64,female,0.04723332846800147,-0.005274486350966501,0.0012514230179022324,0.0008881152816647029,-0.044669489048794864,-309.65439260668313,-309.65439260668313,0.0,0.0
64,male,0.06724611005451277,-0.006008922459016741,0.001262584509119329,0.0013066996087705228,-0.028154075640465792,-533.8983127660263,-533.8983127660263,0.0,0.0
65,female,0.05069715138247909,-0.005610513494307079,0.00124481604404538,0.0009329168818075091,-0.044389486505692924,0.0,0.0,0.0,0.0
65,male,0.0727404865955248,-0.006443988207210372,0.0012560015634973242,0.0013484768878972576,-0.03013762552297361,0.0,0.0,0.0,0.0
66,female,0.05415627349389203,-0.005946423451770877,0.0012390614401384386,0.0009719385986789373,-0.044053576548229126,0.0,0.0,0.0,0.0
66,male,0.07822519556477889,-0.0068788553106385875,0.0012503524504942562,0.0013843277948163027,-0.03211531743648788,0.0,0.0,0.0,0.0
67,female,0.05761069968347094,-0.006282215973501426,0.001234004254214116,0.0010062311547777247,-0.04371778402649858,0.0,0.0,0.0,0.0
67,male,0.08370025008052684,-0.007313523089108043,0.0012454516253359155,0.001415429850392598,-0.03408716722812899,0.0,0.0,0.0,0.0
68,female,0.060972965117657305,-0.00661789078839814,0.001227801448238557,0.001191448301415142,-0.04338210921160186,0.0,0.0,0.0,0.0
68,male,0.08904608123558906,-0.007747990795710091,0.0012399036710293815,0.0015464686516257276,-0.03605319077358693,0.0,0.0,0.0,0.0
69,female,0.06433066257861214,-0.006953447602494278,0.001222254087436634,0.0013570937114358592,-0.043046552397505725,0.0,0.0,0.0,0.0
69,male,0.09438249356821665,-0.008182257611032417,0.0012349922437430215,0.0016624731297430534,-0.03801340398295494,0.0,0.0,0.0,0.0
70,female,0.06768379684684427,-0.007288886097588598,0.0012172634948701315,0.0015061138998537604,-0.042711113902411404,0.0,0.0,0.0,0.0
70,male,0.09970950001963126,-0.008616322637263751,0.0012306137418053474,0.0017658902837801719,-0.039967822807315034,0.0,0.0,0.0,0.0
71,female,0.07106025147511952,-0.007429481365208823,0.0012127498547715597,0.0016408921829888102,-0.04257051863479118,0.0,0.0,0.0,0.0
71,male,0.10508155502217648,-0.008793385721341473,0.0012266858895897737,0.0018586634065046119,-0.04120661427865853,0.0,0.0,0.0,0.0
72,female,0.07443478848474205,-0.00757005357440188,0.0012086479116436176,0.0017633771043002423,-0.04242994642559812,0.0,0.0,0.0,0.0
72,male,0.11044976103466946,-0.00897041168173729,0.0012231425187169578,0.0019423553487672393,-0.041029588318262714,0.0,0.0,0.0,0.0
73,female,0.07782677249753762,-0.007710602524815813,0.0012006378351873401,0.002106592842010595,-0.04228939747518419,0.0,0.0,0.0,0.0
73,male,0.11583351988329778,-0.00914740017801674,0.0012134876265496707,0.0022516240408903,-0.04085259982198326,0.0,0.0,0.0,0.0
74,female,0.08121682975462115,-0.007851128003106833,0.0011933008008471716,0.0024209700726665643,-0.04214887199689317,0.0,0.0,0.0,0.0
74,male,0.12121342055505094,-0.009324350848257779,0.0012046963643000761,0.0025332286544824867,-0.040675649151742224,0.0,0.0,0.0,0.0
75,female,0.0846049611881084,-0.007991629782757248,0.0011865554007759126,0.0027099969595191,-0.042008370217242755,0.0,0.0,0.0,0.0
75,male,0.12658946542304383,-0.009501263308553609,0.001196657815200381,0.002790722112053476,-0.040498736691446394,0.0,0.0,0.0,0.0
76,female,0.08799116773864958,-0.008132107622594864,0.001180332847225764,0.0029766209198288304,-0.04186789237740514,0.0,0.0,0.0,0.0
76,male,0.13196165688261136,-0.009678137151074684,0.0011892792762657302,0.0030270739062071457,-0.04032186284892532,0.0,0.0,0.0,0.0
77,female,0.09137545035599233,-0.008272561266438272,0.0011745746182806537,0.0032233495005219957,-0.04172743873356173,0.0,0.0,0.0,0.0
77,male,0.1373299973529403,-0.009854971942828694,0.0011824826670878827,0.003244785134347699,-0.04014502805717131,0.0,0.0,0.0,0.0
78,female,0.1054726205650582,-0.008412990441669654,0.001146011010583743,0.004219090373382449,-0.04158700955833035,0.0,0.0,0.0,0.0
78,male,0.15490449962525,-0.010031767224323973,0.0011616315110517948,0.003918074939566466,-0.03996823277567603,0.0,0.0,0.0,0.0
79,female,0.11956180051770504,-0.008553394858591745,0.0011241935527642418,0.004979657271069387,-0.04144660514140826,0.0,0.0,0.0,0.0
79,male,0.17246643638946108,-0.010208522507576201,0.0011450401979878344,0.004453813194166044,-0.0397914774924238,0.0,0.0,0.0,0.0
80,female,0.13364299410910876,-0.008693774209410421,0.001106984708872296,0.005579565707696543,-0.04130622579058958,0.0,0.0,0.0,0.0
80,male,0.19001581548012392,-0.01038523727493268,0.001131524301569841,0.004890245363724297,-0.03961476272506732,0.0,0.0,0.0,0.0
81,female,0.1477335140976697,-0.008776059342675668,0.00109306372216452,0.006064857887961958,-0.041223940657324334,0.0,0.0,0.0,0.0
81,male,0.20783183714163164,-0.009896656419505656,0.001120301248871421,0.0052526409523526146,-0.04010334358049435,0.0,0.0,0.0,0.0
82,female,0.16181935838427713,-0.008858318592866121,0.0010815705065549553,0.006465516819581399,-0.04114168140713388,0.0,0.0,0.0,0.0
82,male,0.22568286619846883,-0.009407833456264503,0.0011108332191786749,0.005558366345064732,-0.0405921665437355,0.0,0.0,0.0,0.0
83,female,0.18630345290092495,-0.008940549640227724,0.001087931096846505,0.007669278457346139,-0.04105945035977228,0.0,0.0,0.0,0.0
83,male,0.25576352142428094,-0.008918769545744554,0.0011155858730883426,0.006787256122149325,-0.04108123045425545,0.0,0.0,0.0,0.0
84,female,0.21077942811313727,-0.009022749883403902,0.0010928126223585194,0.008593122452287796,-0.040322712154920115,0.0,0.0,0.0,0.0
84,male,0.28590337435404634,-0.008429466139421193,0.0011193448784396483,0.007759219016150303,-0.04157053386057881,0.0,0.0,0.0,0.0
85,female,0.2352472909850625,-0.00910491640635347,0.0010966772510112406,0.00932451553109258,-0.038409083033258073,0.0,0.0,0.0,0.0
85,male,0.3161025110083623,-0.00793992502793428,0.0011223923596901148,0.008547203713907487,-0.04206007497206572,0.0,0.0,0.0,0.0
86,female,0.25970704924115434,-0.00918704593924946,0.0010998127613450568,0.009917920684019584,-0.03649196253749831,0.0,0.0,0.0,0.0
86,male,0.346361016783923,-0.007450148396034639,0.0011249128715775838,0.009198930380818916,-0.042549851603965363,0.0,0.0,0.0,0.0
87,female,0.2841587114770489,-0.009269134817124658,0.0011024077049967976,0.010409021898992768,-0.03457134753520974,0.0,0.0,0.0,0.0
87,male,0.3766789762846941,-0.006960138886069611,0.0011270322218188578,0.009746929013806954,-0.04303986111393039,0.0,0.0,0.0,0.0
88,female,0.3081709136768924,-0.009351178931507054,0.0011036855407282567,0.01302691567661365,-0.03264723532446734,0.0,0.0,0.0,0.0
88,male,0.40688747905897504,-0.006469899670053292,0.0011311055481007524,0.01195136878416214,-0.041076998302426504,0.0,0.0,0.0,0.0
89,female,0.33217518299945853,-0.009433173677731888,0.0011047783012390513,0.015265647049676546,-0.03071962368611858,0.0,0.0,0.0,0.0
89,male,0.4371552677702805,-0.005979434532621619,0.0011346223041312394,0.013854598803004626,-0.038714017075024865,0.0,0.0,0.0,0.0
90,female,0.3561715313308503,-0.009515113895030236,0.001105723479418446,0.01720202745731777,-0.02878851094390089,0.0,0.0,0.0,0.0
90,male,0.4674824228252418,-0.0054887479645702175,0.001137689267750435,0.015514406073155873,-0.03634270866170608,0.0,0.0,0.0,0.0
91,female,0.38025668723062406,-0.009471019293090688,0.0011065490815840965,0.018893433260923898,-0.027234981815260628,0.0,0.0,0.0,0.0
91,male,0.49769218224406025,-0.0051745708362641585,0.0011403875447909316,0.01697468418687963,-0.03459191237334791,0.0,0.0,0.0,0.0
92,female,0.4043461356730708,-0.009426914937789799,0.0011072764493839967,0.02038358695636531,-0.025678808378169826,0.0,0.0,0.0,0.0
92,male,0.5279399228386702,-0.004860306300871753,0.0011427798468624615,0.018269371983588734,-0.03283675321544188,0.0,0.0,0.0,0.0
93,female,0.4280850089727275,-0.009382800492130472,0.001109292322113936,0.026626556902176673,-0.024119986560604434,0.0,0.0,0.0,0.0
93,male,0.558042629816797,-0.00454595549977177,0.001143368310065455,0.02284287402163124,-0.03107722045538952,0.0,0.0,0.0,0.0
94,female,0.45182811566447767,-0.009338675604758762,0.001111096671035823,0.032214457330512876,-0.02255851229757333,0.0,0.0,0.0,0.0
94,male,0.5881831512723222,-0.004231519663647432,0.0011438971690507014,0.02695313552066068,-0.029313303251235268,0.0,0.0,0.0,0.0
