age,sex,prev,disability_rate,i,i_apc,f,f_apc,r,r_apc,income_first,income,income_last,expenditure_rate_first,expenditure_rate,expenditure_rate_last
12,female,0.0,0.0,0.0,0.019354306975906378,0.0,-0.011519751272591527,0.0,-0.05806297899069812,0.0,0.0,0.0,0.0,0.0,0.0
12,male,0.0,0.0,0.0,0.010569620009622015,0.0,-0.016955885768015988,0.0,-0.03170889173775778,0.0,0.0,0.0,0.0,0.0,0.0
13,female,0.0,0.0,0.0,0.020967165890565236,0.0,-0.009371140658446355,0.0,-0.06290156057325628,0.0,0.0,0.0,0.0,0.0,0.0
13,male,0.0,0.0,0.0,0.011450421677090514,0.0,-0.01570459723558303,0.0,-0.03435129938257093,0.0,0.0,0.0,0.0,0.0,0.0
14,female,0.0,0.0,0.0,0.01491200740746839,0.0,-0.007221503623827709,0.0,-0.06774014215581439,0.0,0.0,0.0,0.0,0.0,0.0
14,male,0.0,0.0,0.0,0.006766283904851541,0.0,-0.014452297984959159,0.0,-0.0369937070273841,0.0,0.0,0.0,0.0,0.0,0.0
15,female,0.0,0.0,0.0,0.019315643539251335,0.0,-0.005070839115351597,0.0,-0.07257872373837262,0.0,0.0,0.0,0.0,0.0,0.0
15,male,0.0,0.0,0.0,0.00950363853501064,0.0,-0.013198986989608946,0.0,-0.03963611467219723,0.0,0.0,0.0,0.0,0.0,0.0
16,female,0.0,0.0,0.0,0.021065114402981262,0.0,-0.0053891807100146585,0.0,-0.0694312556685528,0.0,0.0,0.0,0.0,0.0,0.0
16,male,0.0,0.0,0.0,0.011770386859800738,0.0,-0.012862433058177223,0.0,-0.04085630374622971,0.0,0.0,0.0,0.0,0.0,0.0
17,female,0.0,0.0,0.0,0.02282245596069824,0.0,-0.00570649272100094,0.0,-0.06628378759873313,0.0,0.0,0.0,0.0,0.0,0.0
17,male,0.0,0.0,0.0,0.01404060773305736,0.0,-0.012524865326015568,0.0,-0.04207649282026209,0.0,0.0,0.0,0.0,0.0,0.0
18,female,2.0358952892868925e-07,0.10144135221708364,4.0653391320831334e-08,0.02458769034734562,0.08139094174944372,-0.006022774091763935,6.202439952586e-08,-0.05792924162558405,0.0,0.0,0.0,0.0,0.0,0.0
18,male,2.4025825682788416e-07,0.10124822519369873,5.658781911980711e-08,0.01631430763767233,0.1094922076066422,-0.012186282763457856,4.764259636599686e-08,-0.022579366786228336,0.0,0.0,0.0,0.0,0.0,0.0
19,female,4.0812313929281e-07,0.10144135221708364,1.017871691142121e-07,0.02636083976017478,0.1204619826647977,-0.006338023764671994,2.772389912209996e-05,-0.053052540194237344,0.0,0.0,0.0,0.0,0.0,0.0
19,male,4.812169685352301e-07,0.10124822519369873,1.4174553574445788e-07,0.018591493068953052,0.16406472783112266,-0.011846684339988322,1.9763925027097564e-05,-0.0195334552502264,0.0,0.0,0.0,0.0,0.0,0.0
20,female,6.136041132773901e-07,0.10144135221708366,1.6327211046207848e-07,0.028141926459091037,0.11903037343898998,-0.006652240680869026,0.012391572869872849,-0.04817286400466257,0.0,0.0,0.0,0.0,0.0,0.0
20,male,7.228776657107863e-07,0.10124822519369875,2.2766623825806255e-07,0.020872170533862894,0.16420512862904327,-0.01150606902384873,0.008198951895620931,-0.016469713494156865,0.0,0.0,0.0,0.0,0.0,0.0
21,female,8.189101607252439e-07,0.10144135221708364,2.2344739107503835e-07,0.026117314032358292,0.11732693847896647,-0.008122137004248927,0.012125324701185521,-0.04269626766062998,0.0,0.0,0.0,0.0,0.0,0.0
21,male,9.655549070879624e-07,0.10124822519369873,3.129779423826754e-07,0.02091409230554568,0.16397468315381022,-0.012281968276068825,0.007820166579047324,-0.017000268193912246,0.0,0.0,0.0,0.0,0.0,0.0
22,female,1.0246027880345245e-06,0.10144135221708366,2.830720636077644e-07,0.024093644453581493,0.11563203496953926,-0.009592010964351947,0.01186417251679569,-0.03721429309926838,0.0,0.0,0.0,0.0,0.0,0.0
22,male,1.209094985008785e-06,0.10124822519369875,3.983045203662971e-07,0.020956146417282277,0.16374435886047525,-0.013057854329771097,0.007458883525911418,-0.017530360821724482,0.0,0.0,0.0,0.0,0.0,0.0
23,female,1.1155184016224584e-06,0.10222928057533068,3.2314456192488824e-07,0.02207091681143157,0.11698497828005747,-0.011061862564509365,0.011608040527482776,-0.03172692790166505,0.0,0.0,0.0,10040.071610030098,3187.3243207782525,10295.05755704083
23,male,1.4137608315688004e-06,0.10289583712131715,4.843780826591733e-07,0.020998332820807056,0.1707276008071841,-0.013833727186185642,0.00711429390905337,-0.018059991068053158,0.0,0.0,0.0,9070.875013827057,2879.6428613130056,9301.24644224665
24,female,1.2066045335614283e-06,0.10289962165076337,3.5349117240221443e-07,0.020049130195389606,0.11933653031549378,-0.012531691808290203,0.011356853253412331,-0.02623415962025455,0.0,0.0,0.0,20080.143220060196,6374.648641556505,20590.11511408166
24,male,1.619152457849844e-06,0.10413057412794549,5.707705929502278e-07,0.021040651468271856,0.1794817717412431,-0.014609586847048668,0.006785626284132984,-0.018589158622973757,0.0,0.0,0.0,18141.750027654114,5759.285722626011,18602.4928844933
25,female,1.2978614236525836e-06,0.10347687008699318,3.835524163378131e-07,0.01802828369598795,0.12100269781324516,-0.014001498698913109,0.011110535561050421,-0.020735975778668855,-9788.960770578415,-9113.563349122014,-27760.959257694456,30120.2148300903,9561.972962334756,30885.17267112249
25,male,1.8252717982162154e-06,0.10509034977306773,6.571783608330411e-07,0.021083102311689077,0.18611312928223794,-0.015385433313618696,0.006472144861650598,-0.019117863176508265,-12394.027389814231,-11078.57435119651,-41390.00991034168,27212.625041481173,8638.928583939018,27903.73932673995
26,female,1.3892893116130088e-06,0.10397915893992353,4.133296618764702e-07,0.01600837640448108,0.1221230963507281,-0.015471283239819732,0.01086901269804962,-0.015232363871832529,-9788.960770578415,-9113.563349122014,-27760.959257694456,40160.28644012039,12749.29728311301,41180.23022816332
26,male,2.0321207901895645e-06,0.10585780810545606,7.43601454428283e-07,0.021125685303102163,0.19128932547995472,-0.016161266587855605,0.0061731478588534314,-0.019646104418463865,-12394.027389814231,-11078.57435119651,-41390.00991034168,36283.50005530823,11518.571445252022,37204.9857689866
27,female,1.4808884369196292e-06,0.10442019899801415,4.428242733405214e-07,0.013989407413001448,0.12280239388559369,-0.016941045434382025,0.010632210326185243,-0.009723311365700704,-9788.960770578415,-9113.563349122014,-27760.959257694456,50200.3580501505,15936.621603891263,51475.28778520415
27,male,2.239701373750962e-06,0.10648548925292664,8.300399418362461e-07,0.02116840039432966,0.1954240737958172,-0.0169370866708914,0.0058879659278304654,-0.02017388203838067,-12394.027389814231,-11078.57435119651,-41390.00991034168,45354.37506913529,14398.214306565029,46506.23221123325
28,female,2.1864274253915967e-06,0.10665713830758015,6.147771386176247e-07,0.011971375814830347,0.1303865462359526,-0.018410785285886692,0.01040005455240419,-0.004208805697328663,-9788.960770578415,-9113.563349122014,-27760.959257694456,43190.158964518625,13711.16157670119,44287.05189596769
28,male,3.4285997220000637e-06,0.11165373390560542,1.1669072703049108e-06,0.021211247537963964,0.2043934618474738,-0.0177128935644894,0.005615960656273909,-0.02070119572560683,-12394.027389814231,-11078.57435119651,-41390.00991034168,37019.526754207975,11752.230714770762,37959.70520938042
29,female,2.8932954283920486e-06,0.107804240922172,8.553225535930004e-07,0.009954280703498644,0.13697570096382647,-0.01988050279787201,0.010172471958057025,0.001311165725258856,-9788.960770578415,-9113.563349122014,-27760.959257694456,36179.95987888676,11485.701549511119,37098.81600673125
29,male,4.621729215628934e-06,0.1141672144083181,1.6292794766554723e-06,0.02125422668572967,0.2118214034466757,-0.01848868727001979,0.005356523137543415,-0.02122804516929492,-12394.027389814231,-11078.57435119651,-41390.00991034168,28684.678439280662,9106.247122976492,29413.178207527595
30,female,3.601494305290914e-06,0.1085019479614319,1.0936430399026027e-06,0.007938121174224667,0.13959495821388448,-0.021350197973624033,0.009949389626378055,0.006836615523098232,-9415.151993806154,-8739.754572349753,-27387.15048092219,29169.76079325488,9260.241522321048,29910.580117494785
30,male,5.8191010915040225e-06,0.1156534348466825,2.0917341668614726e-06,0.02129733778985453,0.21565731674270244,-0.019264467789175052,0.005109072606837776,-0.021754430058567358,-6436.266981236993,-5120.813942619271,-35432.24950176444,20349.830124353353,6460.263531182227,20866.651205674763
31,female,4.3074684425955424e-06,0.10897108934653005,1.327655378876381e-06,0.008275847066310349,0.1423882142224176,-0.021351427364185226,0.008510302143446564,0.012162914389811486,-9415.151993806154,-8739.754572349753,-27387.15048092219,22159.561707623016,7034.781495130976,22722.34422825833
31,male,7.016172822726226e-06,0.1166353014183629,2.535848314794961e-06,0.021296289089609982,0.21636448413783604,-0.018989748780917155,0.00405761819668778,-0.0028465348475852498,-6436.266981236993,-5120.813942619271,-35432.24950176444,12014.981809426044,3814.2799393879595,12320.124203821939
32,female,5.013607405334389e-06,0.10930817291659353,1.5586680885224767e-06,0.008613779477160225,0.14425066585986004,-0.021352632065012516,0.0072809091612184434,0.017513206147113283,-9415.151993806154,-8739.754572349753,-27387.15048092219,15149.362621991142,4809.321467940905,15534.108339021876
32,male,8.215948653303434e-06,0.11733230320017728,2.9733815038985293e-06,0.02129630563231862,0.21622865181499915,-0.018715005740051242,0.0032225230269665012,0.01630244610300286,-6436.266981236993,-5120.813942619271,-35432.24950176444,3680.133494498733,1168.296347593692,3773.5972019691103
33,female,6.189925318809016e-06,0.11015129523180442,1.9041772850654504e-06,0.008951918500650118,0.14781650680125263,-0.02135381207961806,0.006230476628268615,0.022887606470330415,-9415.151993806154,-8739.754572349753,-27387.15048092219,12400.09669950015,3936.5386352617434,12715.01978998937
33,male,1.1546046053746992e-05,0.11619699282841146,3.98383119038427e-06,0.02129738851629187,0.21956093420357975,-0.018440238670131018,0.0025593105972404133,0.03569619017499141,-6436.266981236993,-5120.813942619271,-35432.24950176444,6238.927606182766,1980.611938561687,6397.376562373445
34,female,7.366517856916616e-06,0.1107252531920339,2.3024049208226268e-06,0.009290264230882592,0.15136755637973856,-0.021354967412405362,0.0053327966216675056,0.028286231592680743,-9415.151993806154,-8739.754572349753,-27387.15048092219,9650.830777009161,3063.755802582582,9895.931240956863
34,male,1.488367589725661e-05,0.11556886893565663,5.264856617568525e-06,0.02129953884150275,0.22267587898028104,-0.018165447575243097,0.0020326307226719233,0.05533843084297431,-6436.266981236993,-5120.813942619271,-35432.24950176444,8797.7217178668,2792.9275295296825,9021.155922777782
35,female,8.543385041071253e-06,0.11114119917082642,2.695402105196556e-06,0.00962881676149147,0.15378043258606774,-0.021356098066913347,0.004565518126434153,0.03370919830767252,-9345.59381280892,-8670.19639135252,-27317.592299924963,6901.564854518171,2190.972969903421,7076.842691924356
35,male,1.8228850626101026e-05,0.11517011729232471,6.52669890763913e-06,0.02130275770798598,0.223662888448795,-0.01789063245856199,0.0016143918785584469,0.07523295852972878,-3116.756948067897,-1801.303909450174,-32112.739468595348,11356.515829550832,3605.243120497678,11644.935283182116
36,female,9.720526886436079e-06,0.11145648959553457,3.0831579892765016e-06,0.009967576186550794,0.15549361646460683,-0.021357204046958966,0.003909577100486233,0.03915662397196384,-9345.59381280892,-8670.19639135252,-27317.592299924963,4152.29893202718,1318.1901372242603,4257.754142891849
36,male,2.158158257939272e-05,0.11489449613894519,7.769365635354255e-06,0.02130704621775492,0.22360154572726554,-0.017615793324313143,0.001282274374412677,0.09538362147498904,-3116.756948067897,-1801.303909450174,-32112.739468595348,13915.309941234866,4417.558711465673,14268.71464358645
37,female,1.0897943400522352e-05,0.11170371757409531,3.4656617031269234e-06,0.010306542600235245,0.1567453867569414,-0.021358285356985775,0.0033487110520845353,0.04462862650804084,-9345.59381280892,-8670.19639135252,-27317.592299924963,1403.0330095361892,445.40730454509935,1438.6655938593433
37,male,2.4941883953045195e-05,0.1146926010827801,8.992864145051912e-06,0.021312405473744214,0.22294306925433807,-0.01734093017625836,0.0010185470640281305,0.11579432661710835,-3116.756948067897,-1801.303909450174,-32112.739468595348,16474.104052918898,5229.874302433669,16892.49400399079
38,female,1.4151738713248936e-05,0.11012392711754325,4.093709068830652e-06,0.010645716096619368,0.1522496385144548,-0.021359342000475123,0.00286904556045794,0.050125324406784605,-9345.59381280892,-8670.19639135252,-27317.592299924963,2355.220835801623,747.6891543222673,2415.035968303827
38,male,3.388653998644528e-05,0.11908788986766165,1.1774988489477784e-05,0.0213188365798673,0.22864500546793007,-0.017066043017935247,0.0008091258937450662,0.1364690404889672,-3116.756948067897,-1801.303909450174,-32112.739468595348,15668.354177607851,4974.080691036525,16066.280638149807
39,female,1.740629335094388e-05,0.10913460180275937,4.842712533088882e-06,0.0109850967696784,0.1465797014966411,-0.021360373981353722,0.0024587420445285725,0.05564683673053277,-9345.59381280892,-8670.19639135252,-27317.592299924963,3307.408662067057,1049.9710040994353,3391.4063427483106
39,male,4.285141858776772e-05,0.12165198695475245,1.530018622143382e-05,0.02132634064126344,0.23431549894125073,-0.016791131853090693,0.0006428250630712657,0.15741179012644296,-3116.756948067897,-1801.303909450174,-32112.739468595348,14862.604302296806,4718.287079639383,15240.067272308826
40,female,2.066160728153143e-05,0.10845682578827803,5.5814231175958855e-06,0.011324684713543516,0.14277901719661223,-0.021361381303770285,0.0021076976787774587,0.061193283115450456,-5355.220276786046,-5441.44374067487,-26444.581676129088,4259.596488332489,1352.2528538766032,4367.7767171927935
40,male,5.183655095285494e-05,0.12333198400541086,1.877052146029513e-05,0.021334918764238594,0.2369037819778621,-0.016516196685470937,0.0005059710708344245,0.17308643082515163,-265.5143387164503,-471.10300457668427,-29817.028341010748,14056.854426985761,4462.493468242239,14413.853906467843
41,female,2.3886738476828057e-05,0.10796345344992932,6.295563779098091e-06,0.010521013900062746,0.14012338447510342,-0.02099413130378231,0.0028065443604258604,0.05995127772514422,-5355.220276786046,-5441.44374067487,-26444.581676129088,5211.784314597923,1654.5347036537707,5344.147091637277
41,male,6.063189308962278e-05,0.12451789829775342,2.2087169360999468e-05,0.019066864588824818,0.23808558423478426,-0.015834758665486528,0.0007414393210088859,0.16806181638782072,-265.5143387164503,-471.10300457668427,-29817.028341010748,13251.104551674716,4206.699856845096,13587.640540626862
42,female,2.710424808690013e-05,0.10758823992951631,6.996156450279981e-06,0.009717813255920322,0.1381044308268909,-0.020626835068475763,0.00373824834956683,0.05871161185405257,-5355.220276786046,-5441.44374067487,-26444.581676129088,6163.972140863357,1956.816553430939,6320.517466081761
42,male,6.938606395620786e-05,0.12539975025505337,2.5319325077770698e-05,0.016800314269930346,0.23832289702419923,-0.01515325582443271,0.001076764109324965,0.15765191793381222,-265.5143387164503,-471.10300457668427,-29817.028341010748,12445.35467636367,3950.906245447953,12761.427174785882
43,female,3.2805081483492874e-05,0.10670977680546151,8.42111431902643e-06,0.008915082458876445,0.13964789826777288,-0.02025949258796,0.004980830440284184,0.05747428206374422,-5355.220276786046,-5441.44374067487,-26444.581676129088,12077.987684628759,3834.2818051684553,12384.730230768277
43,male,8.504237332977755e-05,0.12292039791505383,2.9992587532246023e-05,0.014535265973941272,0.23348642262740804,-0.01447168814559941,0.0015644399120474984,0.14739521194804842,-265.5143387164503,-471.10300457668427,-29817.028341010748,13659.072535232095,4336.213502445624,14005.969615023205
44,female,3.849245577398399e-05,0.10609266732427892,1.0178991356367148e-05,0.00811282118837846,0.14221700960265204,-0.019892103852355143,0.006638618531996336,0.056239284920825715,-5355.220276786046,-5441.44374067487,-26444.581676129088,17992.003228394162,5711.7470569059715,18448.942995454792
44,male,0.00010062551942009456,0.12121870611739052,3.529572760619008e-05,0.0122717178708994,0.2273600790348566,-0.013790055612537913,0.00227403262848843,0.13728996166498642,-265.5143387164503,-471.10300457668427,-29817.028341010748,14872.79039410052,4721.520759443293,15250.512055260522
45,female,4.416639471465163e-05,0.105635380880207,1.1903596433319565e-05,0.007311029122199856,0.14402814706487552,-0.01952466885120933,0.00885118214054364,0.05500661699687029,-2536.661072484204,-2622.884536373029,-23626.02247182724,23906.01877215956,7589.212308643488,24513.155760141308
45,male,0.00011613575858058135,0.11997840006312702,4.0461382016853465e-05,0.010009668131986296,0.22244765674221528,-0.01310835820829099,0.003307047542423669,0.12733445000922927,-449.5216776717188,-655.1103435319527,-30001.035679966015,16086.508252968944,5106.828016440963,16495.054495497847
46,female,4.9826922039116736e-05,0.10528294767348167,1.362639249709638e-05,0.006444251062790665,0.14524197417818227,-0.01921720405350813,0.011738579812895689,0.05397263969602289,-2536.661072484204,-2622.884536373029,-23626.02247182724,29820.034315924964,9466.677560381004,30577.368524827827
46,male,0.00013157334678785284,0.11903423563116182,4.5529710888039363e-05,0.008592363135490026,0.22026808759928257,-0.01299743498082933,0.004799679128151679,0.11499723223017472,-449.5216776717188,-655.1103435319527,-30001.035679966015,17300.226111837375,5492.135273438634,17739.596935735164
47,female,5.5474061464045196e-05,0.10500301361456044,1.5324405701067594e-05,0.005577941565929124,0.14612711222674651,-0.018909692970273197,0.015570543378073563,0.052940984772560776,-2536.661072484204,-2622.884536373029,-23626.02247182724,35734.04985969036,11344.14281211852,36641.58128951434
47,male,0.00014693853975777466,0.11829146204167186,5.047134121142863e-05,0.007176552852444101,0.21856051272550675,-0.012886446849026208,0.006969518557133176,0.10280637710713247,-449.5216776717188,-655.1103435319527,-30001.035679966015,18513.943970705797,5877.442530436304,18984.13937597249
48,female,6.041709591372417e-05,0.10835733938998808,1.7519256676691284e-05,0.004712100311541487,0.1581640050849663,-0.018602135591770638,0.020657028006643246,0.05191164881326158,-2536.661072484204,-2622.884536373029,-23626.02247182724,32811.95454957028,10416.493507982022,33645.27403511726
48,male,0.00016240102223873048,0.12140010029781548,5.715319055612833e-05,0.005762235461952873,0.2299581653813397,-0.01277539379655669,0.010125625352650533,0.09076022530535025,-449.5216776717188,-655.1103435319527,-30001.035679966015,18838.18169398266,5980.375141251887,19316.611709624878
49,female,6.534841609491587e-05,0.11119811591411524,1.9949284663200135e-05,0.0038467269786935923,0.17390760661427473,-0.018294531907343425,0.0274100462807545,0.05088462840988116,-2536.661072484204,-2622.884536373029,-23626.02247182724,29889.85923945018,9488.844203845527,30648.966780720195
49,male,0.0001777908330652049,0.12395736199319395,6.46053497544178e-05,0.00434940914414052,0.2456924608274923,-0.012664275806305914,0.01471905041798964,0.07885713630200672,-449.5216776717188,-655.1103435319527,-30001.035679966015,19162.419417259516,6083.30775206747,19649.084043277275
50,female,7.026804284730909e-05,0.11363489407346641,2.2343854403015687e-05,0.002981821247437474,0.18723067662241433,-0.017986881907699117,0.036377399094924184,0.049859920159123675,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,26967.763929330085,8561.19489970903,27652.659526323117
50,male,0.0001931082309206468,0.12609799304039002,7.186750350947083e-05,0.0029380720818901478,0.2587476708714948,-0.01255309286185645,0.02140857135030536,0.06709548817331548,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,19486.657140536376,6186.2403628830525,19981.556376929664
51,female,7.515608547757483e-05,0.11574813396162921,2.4705132118545347e-05,0.002158126165085746,0.19867052543253308,-0.017580138881055515,0.03686214820326824,0.04875342590742851,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,24045.66861920999,7633.545595572534,24656.352271926044
51,male,0.00020851744472634505,0.1279161407524866,7.902588720594457e-05,0.0020662259015152154,0.2697171220779972,-0.012503063148935425,0.021120531505681994,0.066830757201188,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,19810.894863813235,6289.172973698635,20314.028710582064
52,female,8.002988879258674e-05,0.11759825992404115,2.7031645021574516e-05,0.0013348439472792347,0.20856062031315206,-0.017173296492609243,0.03736062072698554,0.04764949083583941,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,21123.573309089898,6705.896291436036,21660.04501752897
52,male,0.00022387877377207,0.12947957310428365,8.601199582139602e-05,0.0011948433251142746,0.2790770462540962,-0.012452996058403169,0.020849103696917146,0.06656667835110797,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,20135.1325870901,6392.105584514218,20646.501044234454
53,female,9.198111939317476e-05,0.11926135786529475,3.086336751099715e-05,0.0005119743278925917,0.21708667392477787,-0.0167663547111698,0.03787340299164225,0.04654811098158915,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,25346.52839293414,8046.516952454836,25990.249754767134
53,male,0.00025425009416870037,0.1317670053644034,9.726093204518921e-05,0.0003239240366299176,0.2888533898041804,-0.012402891583985939,0.02059438911867957,0.06630325111448027,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,21733.634568761685,6899.5665304130935,22285.599896804368
54,female,0.00010389772564372786,0.12053871070087771,3.541327666134336e-05,-0.00031048295819342646,0.22382131099111424,-0.016359313505173997,0.0384011152087807,0.04544928238768407,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,29569.48347677838,9387.137613473637,30320.45449200529
54,male,0.0002845274086060059,0.13356132244438187,0.00011042204205448099,-0.0005465322790854307,0.29751916427170827,-0.012352749717751835,0.02035654547590043,0.06604047498484465,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,23332.136550433268,7407.027476311969,23924.698749374278
55,female,0.00011577978336644828,0.12155057838671826,3.9896268456349373e-05,-0.0011325281765070987,0.22897463348798955,-0.015952172842616085,0.03894441395977803,0.044353001103499934,-4842.148715003878,-4992.846026057666,-24230.279932962043,33792.43856062262,10727.758274492437,34650.65922924346
55,male,0.0003147109414357034,0.13500646488577306,0.00012326551498180238,-0.0014165259370215808,0.3043938947333829,-0.012302570452371065,0.020135792972011502,0.06577834945383469,-6191.272499212436,-6474.897021203846,-31537.04210656831,24930.638532104862,7914.488422210846,25563.797601944192
56,female,0.00012762736837718472,0.12237193708848351,4.431262866975245e-05,-0.0019541615922501754,0.23301388319550503,-0.015544932691898251,0.039503994901401225,0.0432592631843797,-4842.148715003878,-4992.846026057666,-24230.279932962043,38015.393644466865,12068.378935511237,38980.86396648162
56,male,0.00034480091782319226,0.1361953190635663,0.00013579286582279533,-0.0022860572529735863,0.30997322918630166,-0.012252353780709109,0.019932421377059674,0.06551687401599246,-6191.272499212436,-6474.897021203846,-31537.04210656831,26529.140513776452,8421.949368109721,27202.89645451411
57,female,0.00013944055650472035,0.12305195979774375,4.866264235129259e-05,-0.0027753834699745916,0.23623823063407004,-0.01513759302172107,0.04008059571660429,0.04216806469201479,-4842.148715003878,-4992.846026057666,-24230.279932962043,42238.3487283111,13408.999596530037,43311.068703719786
57,male,0.00037479756393839415,0.13719050898585136,0.00014800560543679414,-0.003155126540935506,0.3145850689091244,-0.012202099695658764,0.019746798391684375,0.06525604816478472,-6191.272499212436,-6474.897021203846,-31537.04210656831,28127.642495448035,8929.410314008597,28841.995307084017
58,female,0.00014812527064005289,0.12394748648218634,5.260626480481357e-05,-0.003596194074894296,0.24174785907078455,-0.014730153799977568,0.04067499933671855,0.04107940169401853,-4842.148715003878,-4992.846026057666,-24230.279932962043,43233.58138663386,13724.946472503769,44331.57711298346
58,male,0.0004125725291132966,0.1384993554597401,0.00016351936308429664,-0.004023734115706964,0.32318077550786634,-0.012151808189688838,0.019579379575665915,0.06499587139495408,-6191.272499212436,-6474.897021203846,-31537.04210656831,28511.3450125331,9051.220636951606,29235.44265008543
59,female,0.0001567846603912464,0.12474165203143649,5.629818984629119e-05,-0.004416593671882432,0.24798166612736064,-0.014322614995054248,0.04128803746481605,0.039993270264139444,-4842.148715003878,-4992.846026057666,-24230.279932962043,44228.81404495661,14040.8933484775,45352.08552224714
59,male,0.0004502303971118947,0.13958556372632586,0.00018033101163042668,-0.004891880291788614,0.3326961267896108,-0.012101479255688788,0.019430720175219143,0.06473634320054257,-6191.272499212436,-6474.897021203846,-31537.04210656831,28895.04752961816,9173.030959894617,29628.889993086847
60,female,0.0001654187821617378,0.12545074370133377,5.993226512350956e-05,-0.005236582524543126,0.2534621780420235,-0.013914976576153312,0.04192059443342079,0.038909666481905976,-9700.115344062482,-10714.374766028974,-21215.20292028194,45224.046703279375,14356.840224451234,46372.59393151082
