age,sex,prev,disability_rate,i,i_apc,f,f_apc,r,r_apc,income_first,income,income_last,expenditure_rate_first,expenditure_rate,expenditure_rate_last
15,male,2.254508870000972e-06,0.09603974773148524,6.107924508247375e-07,-0.011808761797594824,0.09534730160194232,-0.017597659766454027,2.609590340069893e-07,-0.23693094407856424,0.0,0.0,0.0,47202.74035940574,14984.996938049098,48401.54011687692
16,female,2.8117030922543664e-06,0.08970249012984924,7.600682394859931e-07,-0.005483481805235311,0.09359261525282181,-0.013512263624608173,4.170397871459155e-06,-0.2394972202709234,0.0,0.0,0.0,87012.25071918954,27622.936733896182,89222.08566545267
16,male,3.0011018422459102e-06,0.09603974773148524,8.285673387832191e-07,-0.012666217014596099,0.0948175239680278,-0.017657528516718545,1.979843348300912e-06,-0.2241986842104995,0.0,0.0,0.0,62936.98714587432,19979.9959173988,64535.386822502565
17,female,3.5112319205101274e-06,0.08970249012984921,9.543392987858689e-07,-0.005448815596617959,0.09230892785330697,-0.01378228878632444,2.8946047449027086e-05,-0.19992456847718368,0.0,0.0,0.0,108765.31339898692,34528.670917370226,111527.60708181583
17,male,3.7452499267372433e-06,0.09603974773148526,1.040328278695239e-06,-0.013523617957448426,0.09428787793509545,-0.017717373406911468,1.5790978744938733e-05,-0.19153546496467877,0.0,0.0,0.0,78671.2339323429,24974.994896748496,80669.2335281282
18,female,5.68722914492013e-06,0.09248648132677237,1.449816483985162e-06,-0.005412257146459255,0.09338770689377301,-0.014052276826274822,0.0002008361685952501,-0.15880331553281649,0.0,0.0,0.0,87881.13520475753,27898.773078545553,90113.03705861418
18,male,5.198011342741101e-06,0.09680145439830108,1.4016797170668422e-06,-0.014380964639061246,0.09631618825854135,-0.017777194440805458,0.0001259680620976709,-0.15770373539699223,0.0,0.0,0.0,68246.25498441713,21665.477770990066,69979.49321049235
19,female,7.859019118904141e-06,0.09372790291828961,2.0844360768826675e-06,-0.0053738038194813265,0.09422969623310731,-0.014322227751663206,0.0013931443534219436,-0.11606609984290871,0.0,0.0,0.0,66996.95701052813,21268.87523972088,68698.46703541253
19,male,6.6460185146932385e-06,0.09722930019952239,1.8284623135378417e-06,-0.015238257071788006,0.09845042165145218,-0.01783699162200453,0.0010051077024019037,-0.12265913684152131,0.0,0.0,0.0,57821.276036491356,18355.96064523164,59289.75289285651
20,female,1.0026614843769876e-05,0.09443069425584888,2.701262517608726e-06,-0.005333452975733703,0.09394913477749224,-0.01459214156960837,0.00966298777464673,-0.07164262969817471,0.0,0.0,0.0,46112.77881629873,14638.977400896209,47283.897012210866
20,male,8.089287366164264e-06,0.09750332814272755,2.24300218290442e-06,-0.01609549526886559,0.09949989481350349,-0.017896764954111667,0.008022201766300368,-0.08635562670013852,0.0,0.0,0.0,47396.29708856558,15046.443519473209,48600.01257522066
21,female,1.2239904564843811e-05,0.09488291600573984,3.293765431864589e-06,-0.0062762266938393135,0.0931939602599761,-0.015036063754476137,0.0114923131814348,-0.06476593636165111,0.0,0.0,0.0,25228.60062206933,8009.079562071534,25869.32698900921
21,male,9.574134981992758e-06,0.0976938494068745,2.6519378872875756e-06,-0.01573077940731682,0.09995368442558263,-0.01821362370724856,0.009078339704578718,-0.07949198470414852,0.0,0.0,0.0,36971.31814063981,11736.926393714779,37910.2722575848
22,female,1.4466920962098108e-05,0.095198298867141,3.866173658672573e-06,-0.0072188523990684966,0.09221793227311986,-0.01547985053742612,0.013681565695646184,-0.05788054428203752,0.0,0.0,0.0,4344.422427839928,1379.1817232468613,4454.756965807555
22,male,1.106846109411401e-05,0.09783398833701763,3.050717176872606e-06,-0.015365053910143379,0.10009500908024326,-0.018530311262517248,0.01028137704642548,-0.07260197399690815,0.0,0.0,0.0,26546.33919271403,8427.40926795635,27220.531939948956
23,female,1.7780012519543805e-05,0.09540451674165844,4.626024731094021e-06,-0.008161330033918517,0.09293701518551307,-0.015923501969082265,0.016305332804794116,-0.05098642741731839,0.0,0.0,0.0,5113.084992150899,1623.2015849403754,5242.9411191133395
23,male,1.2901014907883795e-05,0.09876091892547305,3.495780983528042e-06,-0.014998317750457596,0.1022714940542309,-0.018846827691649994,0.011653321002023175,-0.06568545500728895,0.0,0.0,0.0,22876.746075212563,7262.459071999052,23457.742805813497
24,female,2.1113656979366027e-05,0.09554669964518822,5.4674017656754434e-06,-0.009103659540863587,0.09395789289466344,-0.016367018099322343,0.019454754587771073,-0.04408355964462392,0.0,0.0,0.0,5881.747556461869,1867.2214466338887,6031.125272419123
24,male,1.474525560666795e-05,0.0994612033853544,3.95873495910627e-06,-0.014630569898325882,0.10490492190592116,-0.019163173066125534,0.013219810226106589,-0.05874228741908352,0.0,0.0,0.0,19207.1529577111,6097.508876041758,19694.953671678035
25,female,2.4467950435721378e-05,0.09565066539194482,6.278669148456076e-06,-0.01004584086179687,0.09420555712598581,-0.01681039897839692,0.02324153466323139,-0.037171914764206344,-9788.960770578415,-9113.563349122014,-27760.959257694456,6650.41012077284,2111.2413083274027,6819.309425724908
25,male,1.6601239491357317e-05,0.10000891278691774,4.409402813689282e-06,-0.014261809325547502,0.10675048939902655,-0.01947934745736539,0.01501079008861152,-0.05177233018208616,-12394.027389814231,-11078.57435119651,-41390.00991034168,15537.559840209638,4932.558680084462,15932.164537542578
26,female,2.7842989381883636e-05,0.095729997009263,7.059985691825388e-06,-0.010987873939929785,0.09397580750884575,-0.01725364465662254,0.027803034148203915,-0.030251466498776816,-9788.960770578415,-9113.563349122014,-27760.959257694456,7419.072685083811,2355.261170020917,7607.493579030692
26,male,1.8469023101804956e-05,0.10044901234024521,4.84775856516072e-06,-0.01389203500098371,0.10805215505193524,-0.01979535093653752,0.017061332153258182,-0.04477544149690782,-12394.027389814231,-11078.57435119651,-41390.00991034168,11867.966722708175,3767.608484127166,12169.375403407115
27,female,3.123887071182556e-05,0.09579252248554652,7.811509865262888e-06,-0.011929758717502195,0.09343054187934276,-0.017696755183932704,0.03330878040312903,-0.023322188490130596,-9788.960770578415,-9113.563349122014,-27760.959257694456,8187.735249394781,2599.281031714431,8395.677732336475
27,male,2.0348663217917314e-05,0.10081037886242068,5.273776057130983e-06,-0.013521245892780464,0.10896247036692219,-0.02011118357500374,0.019412633627252446,-0.03775147880784792,-12394.027389814231,-11078.57435119651,-41390.00991034168,8198.373605206712,2602.658288169871,8406.586269271655
28,female,3.9423291980543434e-05,0.095865880530735,9.412264360618266e-06,-0.012871495136674712,0.0941803571978641,-0.018139730610355388,0.03996883910382698,-0.016384054299328637,-9788.960770578415,-9113.563349122014,-27760.959257694456,8231.948679258583,2613.3170412752693,8441.014042897723
28,male,2.716537599014316e-05,0.10171667434274513,6.6101478267735555e-06,-0.0131494409679202,0.11092324686758351,-0.02042684544418014,0.022113242872035713,-0.030700298808811557,-12394.027389814231,-11078.57435119651,-41390.00991034168,7607.250105703124,2415.00003424309,7800.450109275927
29,female,4.765852977070714e-05,0.09591426554513138,1.1373578871979628e-05,-0.013813083140090318,0.09490465933526902,-0.018582570986317704,0.048044662416565964,-0.009437037416182011,-9788.960770578415,-9113.563349122014,-27760.959257694456,8276.162109122386,2627.353050836107,8486.350353458969
29,male,3.402577767702684e-05,0.10226216837955363,8.36894419692748e-06,-0.012776619193229383,0.11248151194234259,-0.020742336615340036,0.025220570846986645,-0.023621757440775243,-12394.027389814231,-11078.57435119651,-41390.00991034168,7016.126606199536,2227.341780316309,7194.313949280197
30,female,5.5944821735725355e-05,0.0959485748808107,1.3260086370365899e-05,-0.01475452266969679,0.09485721209616241,-0.019025276361628582,0.05786326005793502,-0.002481111242990786,-9415.151993806154,-8739.754572349753,-27387.15048092219,8320.375538986187,2641.3890603969458,8531.686664020213
30,male,4.0930079074077306e-05,0.10262654920778311,1.0079736838396202e-05,-0.012402779532357673,0.11319141813228581,-0.021057657159477872,0.02880276693079814,-0.016515709871901887,-6436.266981236993,-5120.813942619271,-35432.24950176444,6425.003106695948,2039.6835263895275,6588.177789284469
31,female,6.411315228514684e-05,0.09597417071378668,1.5321976307700914e-05,-0.014350886501026854,0.09594961296807053,-0.019242668161255673,0.061102346083660025,-0.003027288842891375,-9415.151993806154,-8739.754572349753,-27387.15048092219,8364.588968849988,2655.4250699577833,8577.022974581458
31,male,4.781145211150846e-05,0.10288717386208371,1.1890176779218628e-05,-0.011465813752725379,0.11395556913211183,-0.02124582962473026,0.030829333938417625,-0.015309103172423693,-6436.266981236993,-5120.813942619271,-35432.24950176444,5833.87960719236,1852.0252724627464,5982.04162928874
32,female,7.228934214066583e-05,0.09599399845961049,1.7376657827376255e-05,-0.013946994258726064,0.09677416564438883,-0.01946004154440431,0.06452634181986047,-0.0035727581601973897,-9415.151993806154,-8739.754572349753,-27387.15048092219,8408.802398713791,2669.4610795186222,8622.359285142706
32,male,5.471767321818567e-05,0.10308283554268038,1.3697761172661073e-05,-0.01052796933132541,0.1144521378805187,-0.021433991595258564,0.033000298045202894,-0.014100979021346455,-6436.266981236993,-5120.813942619271,-35432.24950176444,5242.756107688772,1664.3670185359654,5375.905469293011
33,female,7.337856542702375e-05,0.09735081791392347,1.8552767667638128e-05,-0.0135428458110719,0.10193469571362883,-0.019677396513471907,0.06814605688728835,-0.004117519790355292,-9415.151993806154,-8739.754572349753,-27387.15048092219,8577.839143093564,2723.1235379662658,8795.689026184804
33,male,5.80512616005618e-05,0.10440653291126549,1.5339501466350605e-05,-0.009589245436608385,0.12178638301815023,-0.02162214307265039,0.035326102626140325,-0.012891335540695157,-6436.266981236993,-5120.813942619271,-35432.24950176444,7503.6459737121,2382.1098330058126,7694.214760476625
34,female,7.446882164116371e-05,0.09866919700298596,1.9294993263813868e-05,-0.013138441028964847,0.10920699756444056,-0.019894733071092692,0.07197295132774296,-0.004661574330124291,-9415.151993806154,-8739.754572349753,-27387.15048092219,8746.875887473336,2776.7859964139097,8969.018767226902
34,male,6.139677115737489e-05,0.10559051760281048,1.6899557230541415e-05,-0.008649641239943235,0.13188182959951986,-0.021810284057964344,0.03781795992598896,-0.011680170851301028,-6436.266981236993,-5120.813942619271,-35432.24950176444,9764.535839735428,3099.85264747566,10012.524051660237
35,female,7.556011149340262e-05,0.09995074650345105,2.003446641480146e-05,-0.012733779780325005,0.1162715989510366,-0.02011205121967774,0.07601917613644348,-0.005204922376890192,-9345.59381280892,-8670.19639135252,-27317.592299924963,8915.912631853109,2830.4484548615537,9142.348508269002
35,male,6.475423355849323e-05,0.10665580025224046,1.8457031917299834e-05,-0.007709155908773288,0.14087991990187113,-0.02199841455200878,0.04048790888346663,-0.010467483076210097,-3116.756948067897,-1801.303909450174,-32112.739468595348,12025.425705758757,3817.5954619455074,12330.833342843853
36,female,7.665243568574396e-05,0.10119698843596808,2.0771179256466212e-05,-0.01232886193552862,0.12313699674819903,-0.02032935096190202,0.08029761643003415,-0.005747564523006712,-9345.59381280892,-8670.19639135252,-27317.592299924963,9084.949376232882,2884.1109133091973,9315.6782493111
36,male,6.812368035018573e-05,0.10761937969743103,2.001189397356546e-05,-0.006767788611216086,0.1489405768647806,-0.022186534556009274,0.04334887741837565,-0.009253270326844856,-3116.756948067897,-1801.303909450174,-32112.739468595348,14286.315571782086,4535.338276415355,14649.142634027465
37,female,7.774579491008775e-05,0.10240936209533714,2.150512390706949e-05,-0.011923687362191696,0.12981123031555877,-0.020546632300133965,0.08482193743077794,-0.0062895013612389175,-9345.59381280892,-8670.19639135252,-27317.592299924963,9253.986120612653,2937.7733717568412,9489.0079903532
37,male,7.150514289800639e-05,0.10849515687602232,2.156411170630182e-05,-0.00582553851280102,0.156194086374628,-0.02237464407158064,0.04641474953321141,-0.008037530717507839,-3116.756948067897,-1801.303909450174,-32112.739468595348,16547.205437805413,5253.081090885202,16967.45192521108
38,female,8.630766046049577e-05,0.1024509092722758,2.330879558209597e-05,-0.011518255931007668,0.13137197319747612,-0.02076389523696462,0.08960663345675719,-0.006830733486339493,-9345.59381280892,-8670.19639135252,-27317.592299924963,9980.383724006153,3168.375785660981,10233.853786845546
38,male,8.714741894092475e-05,0.1076972315478218,2.5249043292320444e-05,-0.004882404780973069,0.15832095426806106,-0.022562743098612743,0.04970043761513146,-0.006820262364498616,-3116.756948067897,-1801.303909450174,-32112.739468595348,15523.081437103445,4927.962360615997,15917.318425898786
39,female,9.487775905338705e-05,0.10248498714332208,2.5654637867894946e-05,-0.011112567510638155,0.1302368040135378,-0.020981139774789513,0.09466708013156441,-0.0073712614939124505,-9345.59381280892,-8670.19639135252,-27317.592299924963,10706.78132739965,3398.9781995651206,10978.69958333789
39,male,0.00010284623600426382,0.10714044820635246,3.0002264384538688e-05,-0.003938386581943085,0.1578579935306111,-0.0227508316394989,0.05322196035628708,-0.005601463374733823,-3116.756948067897,-1801.303909450174,-32112.739468595348,14498.957436401477,4602.843630346791,14867.184926586493
40,female,0.00010345609643461396,0.10251344381832453,2.799195340249377e-05,-0.010706621968665299,0.12929346742039716,-0.021198365916407846,0.10001959003052024,-0.00791108597296719,-5355.220276786046,-5441.44374067487,-26444.581676129088,11433.17893079315,3629.5806134692602,11723.545379830237
40,male,0.0001186017419767666,0.1067298427406005,3.474743489215614e-05,-0.002993483076728632,0.15743391526800166,-0.02293890969424088,0.05699652673893337,-0.004381131849808468,-265.5143387164503,-471.10300457668427,-29817.028341010748,13474.833435699506,4277.7249000775855,13817.051427274202
41,female,0.00011192657080374186,0.10253756416403534,3.02566478643835e-05,-0.011346625283408605,0.12857360943936064,-0.021116785869566727,0.1007577268643246,-0.006361175286002193,-5355.220276786046,-5441.44374067487,-26444.581676129088,12159.576534186648,3860.1830273734,12468.391176322582
41,male,0.00013394397646737804,0.10641452871203576,3.93436015540221e-05,-0.0038293195454260982,0.1571785209634123,-0.02267624260054207,0.05998087450474279,-0.0006628661102532872,-265.5143387164503,-471.10300457668427,-29817.028341010748,12450.709434997534,3952.6061698083804,12766.91792796191
42,female,0.00012038761322934325,0.10255826918536136,3.2503093189350066e-05,-0.011986332208544274,0.12796528740969548,-0.021035178193702757,0.10150763288925568,-0.004809677203699351,-5355.220276786046,-5441.44374067487,-26444.581676129088,12885.97413758015,4090.7854412775396,13213.236972814928
42,male,0.0001492340499010921,0.10616478293069793,4.3898348630907935e-05,-0.004664441705671744,0.15693817537989768,-0.022413450568765602,0.06312551320449414,0.00306931443881589,-265.5143387164503,-471.10300457668427,-29817.028341010748,11426.585434295564,3627.487439539175,11716.784428649617
43,female,0.00012697239819137935,0.10375868049633905,3.482348897402975e-05,-0.012625742907071812,0.131866655136849,-0.020953542884107154,0.10226959578819304,-0.003256589702351471,-5355.220276786046,-5441.44374067487,-26444.581676129088,16840.835849235908,5346.297095889156,17268.539619496103
43,male,0.00015546694469598706,0.1080232758619517,4.754931837480731e-05,-0.0054988501663681445,0.1624775856714851,-0.022150533554721595,0.06643932699491385,0.0068154615919392165,-265.5143387164503,-471.10300457668427,-29817.028341010748,15599.706066835426,4952.287640832427,15995.889077104152
44,female,0.000133549839202108,0.10483958268652271,3.714757075702053e-05,-0.013264857540330272,0.13771790921689472,-0.020871879936195582,0.10304391266697466,-0.0017019107846354558,-5355.220276786046,-5441.44374067487,-26444.581676129088,20795.697560891673,6601.80875050077,21323.842266177282
44,male,0.0001616783638627578,0.10973293172212953,5.072637238771041e-05,-0.006332545530486758,0.170427436140857,-0.021887491513425037,0.06993171190787902,0.010575627317482544,-265.5143387164503,-471.10300457668427,-29817.028341010748,19772.826699375284,6277.08784212568,20274.993725558685
45,female,0.00014011994260037928,0.1058179764106802,3.945268224723134e-05,-0.013903676270523904,0.14301457377173699,-0.020790189345257473,0.10383089044956216,-0.00014563843283143044,-2536.661072484204,-2622.884536373029,-23626.02247182724,24750.55927254743,7857.320405112388,25379.14491285845
45,male,0.00016786836303671256,0.11131094152652656,5.387400730860488e-05,-0.007165528404094893,0.17772311845628005,-0.021624324399875147,0.07361260678465988,0.014349863806168957,-449.5216776717188,-655.1103435319527,-30001.035679966015,23945.947331915148,7601.888043418932,24554.09837401322
46,female,0.00014668271473639835,0.10670778375421208,4.195336820789896e-05,-0.01432144228698739,0.1478819220326591,-0.02045719897872666,0.10296711024426108,0.0007499577841187158,-2536.661072484204,-2622.884536373029,-23626.02247182724,28705.42098420319,9112.832059724002,29434.44755953963
46,male,0.00017403699781101299,0.11277194697332273,5.7242721732308146e-05,-0.007806455602290485,0.1848860220188199,-0.021166893258577568,0.07648543038869166,0.01756419147367598,-449.5216776717188,-655.1103435319527,-30001.035679966015,28119.067964455004,8926.688244712184,28833.203022467755
47,female,0.0001532381619726815,0.10752051490668069,4.445981369632696e-05,-0.014738912723968212,0.15233624354557213,-0.020124180959801473,0.102114846841762,0.0016471514705553407,-2536.661072484204,-2622.884536373029,-23626.02247182724,32660.28269585895,10368.343714335619,33489.7502062208
47,male,0.00018018432374413627,0.11412849610968008,6.0610969568300684e-05,-0.008446671516966438,0.19156297271418254,-0.02070933695606216,0.07947205668143616,0.02079269483247225,-449.5216776717188,-655.1103435319527,-30001.035679966015,32292.188596994863,10251.488446005436,33112.30767092229
48,female,0.0001640445044170824,0.10848613303843498,4.827824821049683e-05,-0.015156087744805152,0.15893723783654176,-0.019791135284061782,0.10127388041871442,0.0025459446521124253,-2536.661072484204,-2622.884536373029,-23626.02247182724,31587.027617236552,10027.627815793041,32389.23785064475
48,male,0.00019865493439035132,0.11535178222791055,6.678485064923188e-05,-0.009086176751524414,0.19907890978673703,-0.02025165544744715,0.08257704786401694,0.024035426640899027,-449.5216776717188,-655.1103435319527,-30001.035679966015,31366.687992735275,9957.678729875171,32163.302291637705
49,female,0.00017483880935052545,0.10933151393035481,5.279649360621582e-05,-0.01557296750826743,0.16599140662460118,-0.01945806194687762,0.10044399666963724,0.003446339347654935,-2536.661072484204,-2622.884536373029,-23626.02247182724,30513.772538614154,9686.911917250463,31288.7254950687
49,male,0.00021706265333251007,0.11636380864600425,7.439761221992554e-05,-0.00972497190638623,0.20618576886318876,-0.019793848687778608,0.08580515083947499,0.0272924398531662,-449.5216776717188,-655.1103435319527,-30001.035679966015,30441.187388475682,9663.869013744908,31214.29691235312
50,female,0.0001856210872504991,0.11007779896274965,5.732516681973006e-05,-0.015989552178636415,0.1722106354367061,-0.01912496094315773,0.09962498663675957,0.004348337580181311,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,29440.517459991752,9346.196018707884,30188.213139492644
50,male,0.00023540764324693077,0.11721495175565921,8.200932925110688e-05,-0.01036305758505526,0.2121765310728661,-0.019335916632169887,0.08916130475175695,0.030563787616284373,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,29515.686784216086,9370.059297614642,30265.291533068536
51,female,0.00019627222176295776,0.11074144752736738,6.188502856266271e-05,-0.01624055458264619,0.1777618871787688,-0.018725602765631025,0.09971348845608144,0.004191423027900831,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,28367.262381369354,9005.480120165304,29087.700783916593
51,male,0.0002535425644331668,0.11794075049790746,8.960505058611205e-05,-0.011082823654326251,0.21721829312977206,-0.019077242163056476,0.0894385881009643,0.030125096104581035,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,28590.18617995649,9076.249581484379,29316.28615378395
52,female,0.00020689837802836624,0.11133546512983308,6.64583126487672e-05,-0.016491415377594933,0.1827345432928851,-0.01832619020213637,0.09980589890012469,0.0040345523920015496,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,27294.00730274695,8664.764221622725,27987.18842834054
52,male,0.0002715940034737236,0.11856699434665273,9.719716110352012e-05,-0.0118017348815703,0.22157871164982468,-0.018818544342362502,0.08971786574140951,0.029686427858239335,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,27664.685575696894,8782.439865354114,28367.280774499362
53,female,0.0002153548019249968,0.11176702168829544,7.044934250813804e-05,-0.016742134617199894,0.18703412853698462,-0.017926723239579126,0.09990218170144001,0.0038777256830374706,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,29052.586785061714,9223.04342305321,29790.43024987122
53,male,0.0003022746933827078,0.11910412888463501,0.00010837428129532743,-0.012519792059870681,0.2264416820200987,-0.0185598231669033,0.08999914261000728,0.029247782892828394,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,27897.238761059798,8856.266273309508,28605.740069424177
54,female,0.0002237913176461366,0.1121650762016325,7.414015059721142e-05,-0.01699271235359482,0.19089333053216212,-0.017527201865349045,0.10000230172544722,0.0037209429083680376,-2314.2725402016863,-2464.9698512554733,-21702.403758159853,30811.166267376477,9781.322624483697,31593.672071401907
54,male,0.0003328148112228332,0.11954047158015,0.00012130176092197011,-0.013236995987497387,0.23095652719187293,-0.018301078633941276,0.09028242374237112,0.028809161200443398,-2642.3857382946494,-2926.0102602860593,-27988.155345650528,28129.791946422698,8930.092681264903,28844.199364349
55,female,0.00023220796132493557,0.11253338408378907,7.784159272003217e-05,-0.017243148642803113,0.19447389283480648,-0.017127626066485498,0.10010622493863934,0.003564204079238033,-4842.148715003878,-4992.846026057666,-24230.279932962043,32569.745749691243,10339.601825914182,33396.91389293259
55,male,0.00036321485678042004,0.11990195894937807,0.00013422306059306504,-0.01395334745806548,0.23470946063928316,-0.01804231073864507,0.09056771427814518,0.028370562794523362,-6191.272499212436,-6474.897021203846,-31537.04210656831,28362.345131785587,9003.919089220297,29082.658659273817
56,female,0.0002406047691466148,0.11287515968121245,8.155365151474483e-05,-0.017493443536080663,0.19780642785372962,-0.01672799583041443,0.10021391837847254,0.0034075092078097303,-4842.148715003878,-4992.846026057666,-24230.279932962043,34328.325232006006,10897.881027344665,35200.155714463275
56,male,0.00039347533129216255,0.12020633161212935,0.00014713815166631197,-0.014668847263339061,0.23788689292955392,-0.01778351947849937,0.09085501945579716,0.02793198767570136,-6191.272499212436,-6474.897021203846,-31537.04210656831,28594.898317148487,9077.74549717569,29321.11795419863
57,female,0.00024898177735646637,0.11319317032902468,8.527630964980761e-05,-0.017743597090022538,0.20091722107951474,-0.016328311144280353,0.10032535011948801,0.0032508582950470243,-4842.148715003878,-4992.846026057666,-24230.279932962043,36086.904714320764,11456.16022877515,37003.39753599396
57,male,0.0004235967378396388,0.12046613462865476,0.0001600470057429561,-0.015383496200807659,0.24061894474482448,-0.017524704849005986,0.09114434461238931,0.027493435837965763,-6191.272499212436,-6474.897021203846,-31537.04210656831,28827.451502511383,9151.571905131084,29559.577249123453
