age,sex,incidence,incidence_apc,disability_rate,excess_mortality,excess_mortality_apc,income,income_death,expenditure_rate,expenditure_rate_death
101,female,1.6737829808548632e-05,0.01787168475032752,0.23284670236825816,1.7298138741928784,-0.0016855921469174362,0.0,0.0,0.0,0.0
101,male,5.745775955861859e-05,0.012664878296622106,0.23346959409338675,1.00179533074927,-0.00407341511863879,0.0,0.0,0.0,0.0
102,female,1.6737829808548632e-05,0.01787168475032752,0.23284670236825816,1.7298138741928784,-0.0016855921469174362,0.0,0.0,0.0,0.0
102,male,5.745775955861859e-05,0.012664878296622106,0.23346959409338675,1.00179533074927,-0.00407341511863879,0.0,0.0,0.0,0.0
103,female,1.6737829808548632e-05,0.01787168475032752,0.23284670236825816,1.7298138741928784,-0.0016855921469174362,0.0,0.0,0.0,0.0
103,male,5.745775955861859e-05,0.012664878296622106,0.23346959409338675,1.00179533074927,-0.00407341511863879,0.0,0.0,0.0,0.0
104,female,1.6737829808548632e-05,0.01787168475032752,0.23284670236825816,1.7298138741928784,-0.0016855921469174362,0.0,0.0,0.0,0.0
104,male,5.745775955861859e-05,0.012664878296622106,0.23346959409338675,1.00179533074927,-0.00407341511863879,0.0,0.0,0.0,0.0
105,female,1.6737829808548632e-05,0.01787168475032752,0.23284670236825816,1.7298138741928784,-0.0016855921469174362,0.0,0.0,0.0,0.0
105,male,5.745775955861859e-05,0.012664878296622106,0.23346959409338675,1.00179533074927,-0.00407341511863879,0.0,0.0,0.0,0.0
106,female,1.6737829808548632e-05,0.01787168475032752,0.23284670236825816,1.7298138741928784,-0.0016855921469174362,0.0,0.0,0.0,0.0
106,male,5.745775955861859e-05,0.012664878296622106,0.23346959409338675,1.00179533074927,-0.00407341511863879,0.0,0.0,0.0,0.0
107,female,1.6737829808548632e-05,0.01787168475032752,0.23284670236825816,1.7298138741928784,-0.0016855921469174362,0.0,0.0,0.0,0.0
107,male,5.745775955861859e-05,0.012664878296622106,0.23346959409338675,1.00179533074927,-0.00407341511863879,0.0,0.0,0.0,0.0
108,female,1.6737829808548632e-05,0.01787168475032752,0.23284670236825816,1.7298138741928784,-0.0016855921469174362,0.0,0.0,0.0,0.0
108,male,5.745775955861859e-05,0.012664878296622106,0.23346959409338675,1.00179533074927,-0.00407341511863879,0.0,0.0,0.0,0.0
109,female,1.6737829808548632e-05,0.01787168475032752,0.23284670236825816,1.7298138741928784,-0.0016855921469174362,0.0,0.0,0.0,0.0
109,male,5.745775955861859e-05,0.012664878296622106,0.23346959409338675,1.00179533074927,-0.00407341511863879,0.0,0.0,0.0,0.0
